,Data,Effect,Estimate,95_CI_Lower,95_CI_Upper
0,mesa_bla_std,ACME,0.0088,-0.01042,0.03948
1,mesa_bla_std,ADE,0.1757,-0.18289,0.56749
2,mesa_bla_std,Total Effect,0.17778,-0.18201,0.56787
3,mesa_bla_std,Prop. Mediated,0.04952,-0.00541,0.10912
