,Data,Effect,Estimate,95_CI_Lower,95_CI_Upper
0,mesa_bla_std,ACME,-0.00549,-0.02133,0.00943
1,mesa_bla_std,ADE,0.06243,-0.11019,0.21397
2,mesa_bla_std,Total Effect,0.07188,-0.0962,0.2235
3,mesa_bla_std,Prop. Mediated,-0.07643,-0.20542,0.06082
