,Data,Effect,Estimate,95_CI_Lower,95_CI_Upper
0,mesa_std,ACME,0.00528,0.0001,0.01135
1,mesa_std,ADE,0.14967,0.00294,0.309
2,mesa_std,Total Effect,0.14964,0.00327,0.30878
3,mesa_std,Prop. Mediated,0.03528,0.02461,0.04567
