,Data,Effect,Estimate,95_CI_Lower,95_CI_Upper
0,mesa_bla_std,ACME,-0.01473,-0.05166,0.01326
1,mesa_bla_std,ADE,0.43927,-0.14179,0.94913
2,mesa_bla_std,Total Effect,0.42061,-0.13945,0.89968
3,mesa_bla_std,Prop. Mediated,-0.03501,-0.09116,0.03005
