"boot","b1","b21","b22","b23","b3","b41","b42","b43"
189,0.036846398285915,-0.252123907766961,-0.0761887635679104,0.015802212503756,-0.000214989590643842,-0.0792831280990709,-0.0962134458460694,0.38788584144128
190,0.134127817281575,-0.26087859224821,-0.0878722727732727,0.0219405683026523,0.0500807110614807,-0.181545642634486,-0.105850755997383,0.702872857036886
191,-0.00585572037815718,-0.241353580448762,-0.0742647011681572,0.020189010831596,-0.0421193354781542,-0.056991234142319,-0.128251077486743,0.423639025338963
192,0.0713420552220984,-0.239770261522927,-0.0998576250732217,0.0187438739109123,0.038399740029402,-0.0461683061416352,-0.0209008459950302,0.893724854209429
193,0.0671730580043694,-0.229234978173721,-0.082931739556622,0.0239299360689976,0.0466214380289312,0.00699112771503241,-0.0565657501719854,0.600415736748458
194,0.0545943302291039,-0.23371281976873,-0.0821829238909843,0.0293848305367754,-0.0340072674488846,-0.128186290383797,-0.192990963708852,0.902028123887978
195,0.112009013635977,-0.25465218468803,-0.077776454025013,0.0251183674010079,0.0479949385707674,-0.0839956857933063,-0.224270492368496,0.571014777899746
196,0.0179385670070418,-0.256569982148956,-0.0948649225394751,0.0255597051250026,-0.062703586062176,-0.252655524959332,0.0497878839035105,0.641951252373358
197,0.123142079269822,-0.22314862497583,-0.0514177791331725,0.0241569667139742,0.0575315128805265,-0.151384209811814,0.0437471959596149,0.977634548981585
198,0.0400262308632545,-0.216155424435067,-0.10160192259568,0.0257497520834734,-0.0223464828520099,-0.0404599181633802,-0.188892617624536,1.02401778116381
199,0.182288976269456,-0.237567890191658,-0.0998351040969519,0.0260979291379417,0.127229845614435,-0.0844258250794857,-0.0608691125496166,0.759518869224666
200,0.0396610696227812,-0.235278346817596,-0.116251053163876,0.0137559873049198,-0.00860408512853914,-0.0864316311342553,-0.135993021670688,0.621792123961201
201,0.139431189397364,-0.235964359676901,-0.0932215818622307,0.0260376949108705,0.0561051182655764,-0.177076632032919,-0.131265333310246,0.863931112345519
202,0.115241378304532,-0.257702635485708,-0.103712579859684,0.0227106122523924,0.0501076622853989,-0.0746033557856214,-0.114785190319159,0.886606256568655
203,0.0706798174842381,-0.246591900882815,-0.112383375850725,0.0275486379416199,-0.0130183228835772,-0.127654895852393,-0.122852908708283,1.00596449442967
204,0.127407214667186,-0.225564493280349,-0.0716602920007256,0.0260622081552682,0.066560886353014,-0.129543219686663,-0.101628738298455,0.731362509671063
205,0.0568039471059677,-0.260350505133862,-0.0946602555884732,0.0162850780915803,-0.00645309387896704,-0.151591085959149,-0.0988788453128574,0.731652351924764
206,0.00277057776587438,-0.222012739314456,-0.0886797964716488,0.0245492108455767,-0.0608653777629141,-0.153722373103336,-0.117539180274073,0.694306301232707
207,-0.0435432460487324,-0.245529693942059,-0.0939577244865719,0.0238763246851717,-0.0962971686716409,-0.103162875386676,-0.118787765543183,0.716732926428832
208,-0.0145722556847892,-0.240967622737758,-0.0857410414569775,0.0135214926195819,-0.0714496304836486,-0.213785977355698,0.00972233068416574,0.397522925063002
209,0.051176201176452,-0.24152563882511,-0.099710499063315,0.0229115519154344,-0.0260550923649384,-0.171043593293191,-0.0932904632053888,0.629206421817315
210,0.130890617750674,-0.242019540963656,-0.0835722517917328,0.0238189740032949,0.0764359839967049,-0.107489236103731,-0.0572001971374467,0.697433140989605
211,0.0604933109754488,-0.249837428944314,-0.0880976149381006,0.00622706700504156,0.0273672872508235,-0.0425012955949252,-0.164809264114272,0.602217012697971
212,0.0502640927796895,-0.254907904458933,-0.103692248537032,0.02188803017866,-0.0196325747714157,-0.167386202999944,0.000892054679090809,0.812858144417588
213,0.120341156957139,-0.247520848514749,-0.099154671020676,0.0193030002445462,0.0432818006118894,-0.161205953173633,-0.149145838566802,1.00324996262288
214,0.150976430062245,-0.234730851163696,-0.0882553404066977,0.0129786254805876,0.0401609400434854,-0.353558382369905,-0.0610621237582459,0.66774171950727
215,0.0930727613038852,-0.247523684201102,-0.0757497228562968,0.0219250451112049,0.0375934940578366,-0.118744327192769,-0.13246784612359,0.530366250288918
216,0.11359531884729,-0.243556096676695,-0.0925033861307752,0.0223726599997355,0.0348575494050652,-0.200647254041528,-0.0879248873627267,0.730437332719042
217,0.040837687465386,-0.248559629574655,-0.110122981635681,0.0153987801557242,-0.0654919542260485,-0.29411976851963,-0.153270269040643,0.688425385598892
218,0.0778505277220984,-0.247003713735446,-0.0847497517338301,0.0142214693039918,0.00348116552496077,-0.193817603331686,-0.180642422743341,0.727576105023307
219,0.0235010351249854,-0.270270973073923,-0.0927805978282432,0.0294856019022237,-0.0667713861887051,-0.164473969470671,-0.220254337314499,0.599759248810714
220,0.0803647010357009,-0.227352189473762,-0.0855017784041405,0.0250755296025524,-0.00389130380280869,-0.202442193360941,-0.0537358961986432,0.869692806151622
221,0.0367210837079208,-0.229186245352129,-0.0932078394934976,0.022116538508348,-0.0087067217534073,-0.0779549479432724,-0.0382984026818398,0.822506336375384
222,0.0274795666380991,-0.22674616916094,-0.0873544963755325,0.0156333135608532,-0.0176834991191897,-0.118333764265076,-0.0892343115630563,0.664926088440154
223,0.213921583250228,-0.239326908230406,-0.0870578435276488,0.0104542015864088,0.147710074609824,-0.156818100405036,-0.166844851058958,0.728444229620094
224,0.0797814289211271,-0.244767592121344,-0.110093102812261,0.0194114598455553,0.00909528172738522,-0.232376838463613,-0.0652087742606416,0.279837569523889
225,0.0654313308603614,-0.259692626663601,-0.100122391008484,0.0149245729516254,-0.0101879926530794,-0.191144907840253,-0.0438576084647143,0.66057046301204
226,0.123919646761479,-0.215814940152379,-0.0901226347431501,0.0219983600461251,0.07140381876108,-0.0893479570577677,-0.163320994666696,0.53763204577351
227,0.0207651706234635,-0.234413289954536,-0.0971599170975958,0.0180956343709487,-0.0465860849504375,-0.147110154098167,-0.11492259564186,0.592429508281095
228,0.0691343007755246,-0.235825533135387,-0.0846685821180313,0.0194004844783651,0.0246761387050731,-0.0920716681762325,-0.0615071095201734,0.756148424790669
229,0.0660586014936547,-0.267681067650552,-0.0915650525770343,0.0330750748070383,0.000201777524297347,-0.184325565035915,0.129156196628823,0.766010454323786
230,0.0708161571254735,-0.226258403382122,-0.0865900017267406,0.0268918141207953,0.0118759510935641,-0.172092322977887,-0.0537849808230466,0.421431945691398
231,0.00683449515444621,-0.252093709132221,-0.108014558113953,0.0180611587295053,-0.0772802448210741,-0.147702621526366,-0.258716181292892,0.649930883244949
232,0.10895470303757,-0.267953152386073,-0.106512311581561,0.0251895705354566,0.0629311581882005,-0.0471836806756952,-0.0797042979340424,0.694332894242804
233,0.087686722789285,-0.241350659344431,-0.085962438504562,0.0255607326453919,0.0138730937488011,-0.174347962116282,-0.123709898010934,0.63619003337602
234,0.142707261429414,-0.256309632099405,-0.0711534031379812,0.0268224749035296,0.0732790062257484,-0.130907930039784,-0.204995117286271,0.579440569165371
235,0.18011012760811,-0.236383732588196,-0.0871809172324494,0.0310560501626184,0.0954846502093692,-0.210819434594993,0.0283485428497014,0.708603481745937
236,0.0807187784245015,-0.248801599425683,-0.102902846895628,0.0250255167725332,-0.0432365831690566,-0.26942102839118,-0.17705878240291,0.825909845725372
237,0.00747982890909205,-0.267296220505165,-0.10736188366149,0.0199349074930864,-0.0649941079220538,-0.189363431880564,-0.12616065079839,0.0689138265897058
238,0.0647050519495767,-0.240760906054292,-0.0875310018777441,0.0162206622476363,0.00415476425640489,-0.180857252068575,-0.0683580661132187,0.500887819874412
239,-0.0135670779732155,-0.223269963324445,-0.106717470628542,0.0206328016161192,-0.070171885488928,-0.0743882509003829,-0.141311863031399,0.793058510308628
240,0.0225060526802196,-0.23196422586655,-0.0835440868352761,0.0310807218734778,-0.0673772536656022,-0.213263762725319,-0.148024644555672,0.649716142933251
241,0.0647594044203485,-0.234477076859681,-0.0763994039205552,0.0137558070008045,-0.000619799220130963,-0.0946651391729686,-0.345532042182951,0.850730219507248
242,0.203319556923747,-0.212650710404147,-0.0855733490074334,0.0247846315964947,0.126481748372428,-0.197142059582178,-0.138639226429652,0.6560845021302
243,0.0452005056535488,-0.227684146988674,-0.06413213038656,0.0200488783787588,-0.006377228199345,-0.141420223661131,0.00849635832582893,0.842379691162616
244,0.146491534594372,-0.244779071118649,-0.0868984078315112,0.0162194316010241,0.0770836419895509,-0.154548469629399,-0.0976433831801869,0.838279780996019
245,0.074831001328269,-0.240355598598321,-0.112435206821216,0.0240129793867137,-0.0057148896245363,-0.177269860756006,-0.199917609356854,0.561356199282739
246,0.0529461808714532,-0.247839715147103,-0.101494697062257,0.0353983097629232,-0.0346301055799131,-0.133511110846315,-0.215736065490258,0.577585493988478
247,0.0238053189881698,-0.259375208374875,-0.100516559785463,0.0236858273115821,-0.0431241375276143,-0.118760756119464,-0.127682155620801,0.688084070717828
248,0.139062529486111,-0.267259120762473,-0.0869236210009651,0.0240830920663062,0.0675837158157805,-0.121418869255064,-0.221442099955321,0.580659361612326
249,0.0501918242169095,-0.24950029515309,-0.0885325957870087,0.013434768202666,-0.0373386872528978,-0.205457126660177,-0.245658357374038,0.382944552063563
250,0.0450664400020663,-0.267287115574511,-0.0826374439399946,0.0157735314042458,-0.0142824042127243,-0.151341643488879,-0.0814023372764846,0.530346564869777
251,0.0636011825087926,-0.232702068560131,-0.0632952999790316,0.0161144961340159,0.00617399187829819,-0.175155102083237,-0.122804670898446,0.542780506572098
252,0.113083581501414,-0.235491992527637,-0.0768031937221189,0.0150671595506229,0.0716004648061225,-0.0746294460432179,-0.108439648242458,0.644303832668867
253,-0.0796232457229835,-0.229407371481998,-0.0921523250882059,0.0244068408821119,-0.144391866143355,-0.188660187364134,-0.0417696635140908,0.557323661618215
254,0.0364068622906729,-0.26206307162682,-0.0896748968374529,0.0197238474919879,-0.0338871474403064,-0.164112447732064,-0.123613337221746,0.524225964137509
255,0.0704978812984793,-0.230230169493581,-0.0723604277227357,0.012593556561327,0.0280137328966977,-0.0636938877364921,-0.0932758160208155,0.900050554854787
256,0.0704466560405304,-0.275827504858981,-0.0707711742550073,0.0159694339650965,-0.0206550046367964,-0.216735393512571,-0.112312356610586,0.843514743459763
257,0.0345757858136232,-0.248328964678129,-0.069444597411603,0.0100591703735388,-0.0509182311130574,-0.223695641938621,-0.203850546149436,0.442376059812394
258,0.0264491910780534,-0.262016048962556,-0.10225440552597,0.0226143481687854,-0.0386757133394075,-0.128342759452376,-0.0871561999501384,0.758806407240376
259,0.152684870191261,-0.245642300626039,-0.094910554664503,0.0208683422423662,0.0721281552133532,-0.198643512736719,-0.127281226663256,0.684362397144976
260,0.164611705085876,-0.229464526276774,-0.0811142134349645,0.0150201385646904,0.127656612314802,-0.0709209232444154,-0.0864582254075492,0.646536885368904
261,0.00828906037359057,-0.236504488745214,-0.0820654902405946,0.0275482632616369,-0.072001520389361,-0.229913286186055,-0.114806388202182,0.563531038792465
262,0.0829159970845499,-0.217343812366418,-0.0851644466031224,0.0169437937677943,0.0282354670626341,-0.108767026470498,-0.100791452374297,0.844099326935402
263,0.0576436077124949,-0.251602746169523,-0.0892834841907369,0.0227177012530974,0.00129995229914314,-0.105097787709284,-0.12468414250727,0.539589765217052
264,0.0586945797601806,-0.245042318770097,-0.0838005295138683,0.0237052329714101,-0.0298881724953667,-0.182943852608248,-0.113670269706566,0.963832163095991
265,0.136797731774622,-0.238266629804542,-0.075771637003892,0.0191452369758982,0.0594222692908777,-0.148499509883093,-0.278780283192936,0.881916945345373
266,0.059079814235781,-0.246779948015934,-0.072606523268261,0.0241444643212609,0.0109564569692366,-0.116866423635291,-0.0303455263278004,0.55345255793146
267,0.0216079478948464,-0.259732828626539,-0.0974303940543567,0.02149766990878,-0.0512189947976782,-0.153245131234696,-0.156997364006501,0.601181917276127
268,0.0609852294637074,-0.249094051654153,-0.0691096437077375,0.0272733553836458,-0.0168195939913258,-0.150811661147766,-0.117737878428372,0.791255867617845
269,0.0998346685575302,-0.251539000783375,-0.0988291993456454,0.0275010303003433,0.0298267045459714,-0.170846168090317,-0.0152776693481253,0.847530604190274
270,0.0749691342722408,-0.279663552504362,-0.0985601931394727,0.0234331859893057,-0.0229030397760823,-0.149682632662591,-0.218554454872054,0.844490082021216
271,0.0138288325221772,-0.230954147142845,-0.0859372881363707,0.01674610387942,-0.0339110070559467,-0.0868565897615963,-0.0267540591517693,0.864620928485182
272,0.14195926210035,-0.238873274076087,-0.0919617632260522,0.0213126923520722,0.0657019197448617,-0.178831968443921,-0.140714859267305,0.616253641605886
273,0.0522959610686735,-0.21518637159262,-0.0853043755633054,0.0274810992604861,0.00037365453286978,-0.0878192604910797,-0.0567643304884836,0.736506712341756
274,-0.00248908768798659,-0.248546709240783,-0.0796698340931388,0.0174186043936762,-0.0812840598966505,-0.185896953484452,-0.105983630662774,0.848223930317601
275,0.1688836055099,-0.268000864550178,-0.0956288539075723,0.0229818907055024,0.0911326626712616,-0.165879181746553,-0.0218459645266556,0.843541015908298
276,0.0882807188668385,-0.229499910482915,-0.0569810729041369,0.00805300990633903,0.0361514075471787,-0.165482424406149,-0.0578078228046262,0.526559651054497
277,0.06728656634487,-0.253767138073096,-0.070843614825299,0.026453444274353,-0.0125767740394259,-0.158365357383602,-0.137032111076909,0.74488576455673
278,0.116891665949262,-0.23473360298284,-0.103004919147656,0.0126524296155195,0.073624622536118,-0.0696309608997421,-0.0949306710135505,0.795650700508857
279,0.0412532322760988,-0.246267801173042,-0.10963997856586,0.0138226300757419,0.00826653625923203,-0.0462038729669966,-0.103191537305529,0.600007318315632
280,0.151545496432036,-0.251914801765739,-0.0704051392259059,0.0264679764298516,0.0760293903327073,-0.185122970679187,-0.203872211667499,0.384789492106543
281,0.167232927988413,-0.2365410595915,-0.110339513220166,0.0237805272493851,0.0818501491398502,-0.238476294036179,-0.0549202839270751,0.568090586971852
282,0.116102231177048,-0.213071248584795,-0.0938100105371197,0.0101167419135137,0.0704881816321786,-0.146598082123453,-0.0929499008943561,0.271281385615544
283,0.0434048716729089,-0.260048379129913,-0.0793301224146274,0.0252499492675535,-0.0187644694338177,-0.112925313158474,-0.0762292177362043,0.917237495732482
284,0.198920676457882,-0.248370167194818,-0.0786773608098767,0.0223272107311944,0.113520315236848,-0.191935031234981,-0.147444139533106,0.731036127312057
285,0.0634163191855063,-0.237216059059328,-0.0683959002062525,0.0313029128777904,-0.00547009155129355,-0.086233330250984,-0.15195412275777,0.905223876110935
286,0.102537713087486,-0.279974434101976,-0.0935652490534608,0.0346957696551481,-0.0128357302869491,-0.202694365065489,-0.140594606313173,0.826602545251687
287,-0.0303211603776382,-0.254924295899484,-0.0937201004364325,0.0188358693673669,-0.0867933814232646,-0.117603053591922,0.0707679027013576,0.95651319490802
288,0.00633095104591469,-0.223757406565843,-0.0884062745118616,0.0211458996845745,-0.0593982992890609,-0.145366664852334,-0.0406872168486703,0.839976262580723
289,0.086752322550011,-0.217455003644844,-0.0765953898937175,0.0207730333007541,0.0357444619758794,-0.106756838736817,-0.0887481482634605,0.5214917985489
290,0.0826519064837213,-0.244366566364719,-0.0800812595966787,0.0170754244908253,0.00816541822704432,-0.2221954102822,-0.0664119342272649,0.675936674085161
291,0.226734303397942,-0.233261936035499,-0.0894910480396526,0.0241316054797728,0.149298272769434,-0.182284352926623,-0.202121914222191,0.630493742358868
292,0.106479475606325,-0.273506607531755,-0.103528781958597,0.0115466927735368,0.0250817627597,-0.139609538987737,-0.266279279184189,0.767756608589843
293,0.000579139115453141,-0.239309057910939,-0.0877042842029784,0.0283157945122558,-0.0648938588405994,-0.129569358731481,-0.0854183323041316,0.799593935528698
294,0.0746328044213597,-0.252958901481561,-0.0855166886812842,0.0223529114557599,0.0157501272213513,-0.100565083405235,-0.115248349804076,0.712847260553465
295,0.0862329381407021,-0.244465837037654,-0.0722697965966478,0.0187759459995851,0.0352640180911142,-0.11987527443929,-0.00469626930638998,0.732693107254895
296,0.0561461622489655,-0.258790148355357,-0.0718184938481048,0.0230455779255122,-0.00550452595393367,-0.128145103231119,-0.0917935859258193,0.700453732895215
297,-0.00545021363409251,-0.223377884776817,-0.0843773027313442,0.0207084177781139,-0.0610069286877718,-0.0975961738930141,-0.0799910457927867,0.748208836841215
298,0.085348360585549,-0.235250169610772,-0.0918697665276829,0.0142594984258402,0.0157296544629046,-0.162878058758912,-0.0705987682379885,0.837559340599853
299,0.109292065578714,-0.26125947271196,-0.0952139979805691,0.0230586531491034,0.0874454188356703,-0.0421502184945152,0.0813389896086318,0.699840235796248
300,0.0475996252057736,-0.259615533780482,-0.0940857674118439,0.021908261490311,-0.0448998212135305,-0.186896534081605,-0.106152841267109,0.970849117581323
301,0.0172499010377829,-0.250803414801413,-0.0990461451898957,0.0221295970521567,-0.037257467696872,-0.0701481535283888,-0.198141732999115,0.516614061963839
302,0.0203135576812407,-0.253708413121753,-0.0949126099143469,0.0196095888582947,-0.0349837149226723,-0.131789727401726,-0.0218667129672047,0.818614762358189
303,0.00334578649421589,-0.22456540274993,-0.084626034932175,0.015476679887977,-0.0649873507831921,-0.195492609361433,-0.11683600558264,0.681513945682308
304,0.00625918274345721,-0.248427800820984,-0.0835351543142053,0.0157933441794287,-0.0679485170194293,-0.20346449434572,-0.052743370049275,0.65179040192235
305,0.049784265393883,-0.247967236391782,-0.0886688253456333,0.0266603492720333,-0.0143304022282463,-0.12328151083127,0.0468975734627235,0.914211242121082
306,-0.0413481900276732,-0.236278703318207,-0.0885079223964547,0.0201131784335272,-0.111908019978201,-0.194690706671063,-0.00390171621579914,0.832121775558622
307,0.0227674945108028,-0.220634583956078,-0.0784794839585784,0.0204009576651165,-0.0502556408854653,-0.22276499594116,-0.0932358221749449,0.627700781216794
308,0.0984702594973769,-0.255017900306492,-0.0846408076033157,0.025223593887022,0.0368698495907566,-0.131546949756881,-0.0736919906118616,0.744839164858686
309,0.111830444710329,-0.23912353590765,-0.0936089016445697,0.0255526140736918,0.0284367308044986,-0.198793577429226,-0.151927811085136,0.636790792722881
310,0.107255331440602,-0.252972927391093,-0.0959824654287053,0.0231142217396321,0.03481696239955,-0.148261961245135,-0.128944404530851,0.700891039762096
311,0.0634873967306299,-0.243573440896945,-0.0638351600530787,0.0188929174313852,-0.0065253701187079,-0.13807693651427,-0.156284844032483,0.822513575325409
312,0.212193852572839,-0.24956859594309,-0.0937939822157807,0.0215818341692256,0.157043286769711,-0.13530447890954,-0.00355902841338123,0.789991027214531
313,0.177177969439044,-0.227419116367779,-0.0862174832779251,0.0241157207299958,0.142225286738962,0.00153521984630546,-0.119072275889071,0.88243957626229
314,-0.0352119227061112,-0.245631692601471,-0.102417821607234,0.0307755105647466,-0.0973783618576273,-0.0796701806572133,-0.183386214696362,0.47668910270474
315,0.070842986649064,-0.264813821577931,-0.0705386898168644,0.0231569985083066,0.0128797224759617,-0.16707006111163,-0.0245981681589843,0.51587804458268
316,0.0895116474503731,-0.264612429018316,-0.0836196391677038,0.0213890233275739,0.0182777701672743,-0.122697544685642,-0.0843961295784559,1.074984337043
317,0.0979714982822083,-0.216044626257186,-0.0757125862276112,0.0159764543115339,0.0488166948858093,-0.0598648182902366,-0.165800533563229,0.745623880009576
318,-0.00115677563610268,-0.268287241895243,-0.0777740525459032,0.0238456750088351,-0.0980555226900861,-0.225357759865957,-0.134603796879084,0.748461958595704
319,0.00483613967090688,-0.256678955800417,-0.0870197939362637,0.0185961902142517,-0.044457670502617,-0.0671245904701581,-0.172949990077319,0.606015324279418
320,0.00247372576671985,-0.254137441638877,-0.0807049567297064,0.0163564006051465,-0.0412883460513398,-0.106092043528145,0.0517596215194062,0.786038516090758
321,-0.046064056894991,-0.252220645959882,-0.0792130567451507,0.0250370509399088,-0.0951248008941998,-0.0661600194432974,0.0236435349445168,0.882647302534696
322,0.0656533679290445,-0.22742687468555,-0.098996694796811,0.0211711381560328,0.0170494604227339,-0.0823748921028816,-0.0426760018689435,0.867601842229738
323,0.181435776734103,-0.217526443354123,-0.0971667997559133,0.0259296946554703,0.112458565505868,-0.110022416148906,-0.0893533287357677,0.731609567042325
324,0.186462555604254,-0.244802856649032,-0.0959911607673455,0.0181935912950313,0.120057360945696,-0.173687772771187,-0.108087936039695,0.547745610306529
325,0.100967683685063,-0.236305271534803,-0.0934583085060964,0.0248540905193971,0.0507325915424936,-0.0612328077976585,-0.12334638571644,0.821522876665934
326,0.0604626473850141,-0.250154602195128,-0.0926600796897889,0.022389502053504,0.0107094436447161,-0.159144707504439,0.0354947673634897,0.633940376165512
327,0.0817646075005835,-0.252849024661346,-0.0798909679531243,0.0310505387867692,-0.00714902852714673,-0.232911776054938,-0.213684603247683,0.306904484552324
328,0.0410856548170517,-0.212822611360233,-0.0883705613019207,0.0342473497031824,-0.0111892098971668,-0.0615451768711551,-0.164676034581591,0.62363237079731
329,0.0622477310195813,-0.227550790939901,-0.068916374679302,0.00996259021644138,0.0169948962930381,-0.140352637365496,0.00318471513972825,0.804642915616846
330,0.148277103056625,-0.261142768089002,-0.0998313672552732,0.0214101816637031,0.0632392706030635,-0.135690506743399,-0.22932545079653,0.965229838257571
331,0.0992525226081861,-0.248471625064222,-0.0853227192287243,0.030008656674168,0.0418832327404637,-0.0957724457231374,-0.0132610127300482,0.69728598754204
332,0.149798491284325,-0.262541135107433,-0.102122142338004,0.0293543682370811,0.0984453444433262,-0.0835723013311225,0.0290958268549545,0.846398553390066
333,0.100628820304684,-0.256305918292015,-0.090342964561791,0.0138830048887934,0.0629929658079787,-0.0765131590041939,-0.0675680627017509,0.62439025626672
334,0.130343162877102,-0.253277405212543,-0.0982512034509852,0.0270542359456727,0.0757160130693244,-0.131243590975037,-0.0105216573905823,0.547052828127111
335,0.0826801360049054,-0.226103767100744,-0.0921450990659818,0.0179777022315927,0.035801563083561,-0.126188091853895,-0.0774742079183391,0.650175413836308
336,-0.0426038988982343,-0.2404323316536,-0.0936118870667854,0.021689675653926,-0.108135016806443,-0.152181985809034,-0.0832911170217652,0.709744954944255
337,-0.00602648652841462,-0.237594233864228,-0.100129863304416,0.0151217479457032,-0.0577840037324046,-0.0544225572632001,-0.196610038346381,0.681662711967169
338,0.0843934113381587,-0.238280696518966,-0.0810241042606549,0.0244660869542946,0.0181718285883078,-0.198543170576272,0.0194073099700249,0.726356056640112
339,0.0906644244388244,-0.237337074345239,-0.0766917820585195,0.0189774335598554,0.0135517355644973,-0.20638159968101,-0.137710535891081,0.50007469406994
340,0.114614357050257,-0.240194951023404,-0.10153583858349,0.0189655072129723,0.074137563019472,-0.0654123615605579,-0.020292578105652,0.798140498019739
341,0.155736840566942,-0.220688324237476,-0.0767271471901459,0.0258873216608685,0.0911710776744642,-0.191392180498914,-0.100316054726374,0.454274241702057
342,0.0368605324468525,-0.240809515266236,-0.0784618803802319,0.014900846948133,-0.0371275381788212,-0.243471479589002,0.0163220001602205,0.755484987501677
343,0.0552145043211646,-0.230825535717327,-0.0914270892342763,0.0244284954172549,-0.0231461227857413,-0.14493486690653,-0.174584236629573,0.619202322693202
344,0.0769869035351113,-0.230596952224296,-0.100925981199203,0.0237930421529266,0.023148558541812,-0.105671289929965,-0.0567572813692571,0.884627593413507
345,0.115104108217278,-0.240685978306253,-0.0910170100590132,0.0152895876754403,0.111101554443118,0.0421587439552411,-0.0724341920318844,0.551688289657701
346,0.103581863011493,-0.263271761876078,-0.0926064253534138,0.025807382961956,0.0348501256094693,-0.172391174312116,-0.121072201893502,0.394946263263932
347,0.0912975502381547,-0.247653841886948,-0.0828615666870175,0.0157448237782059,0.0304621881371405,-0.0601672930213722,-0.243395459668356,0.934193409990084
348,0.0426829875374707,-0.236587624964813,-0.100422859404758,0.0128322505852119,-0.00915440507154802,-0.202447507658516,0.0254473874177772,0.586981748381708
349,0.106718446282636,-0.266223568584735,-0.066091488504019,0.0252416980935896,0.0648810259552235,-0.0557466241990892,-0.0506912173893619,0.765684851382505
350,0.176560247237053,-0.238838216372087,-0.136941484273089,0.019092053540044,0.112722681850742,-0.174820987261692,-0.0282544946992788,0.68351414485323
351,0.177549310169291,-0.250865006649325,-0.0790318667173041,0.0160244154058978,0.0955771337843955,-0.177716215559433,-0.279723004023217,0.714533769596425
352,0.0395219793889243,-0.230462756909072,-0.0946958355130342,0.0261044751037483,-0.00414493604101276,-0.0560616003079465,-0.108460827744303,0.537840504010044
353,0.0557688370633628,-0.26088320595725,-0.098158507745696,0.0233366655359487,-0.024826209237325,-0.178486729451105,-0.106474220335565,0.672801233509692
354,0.0345068358150608,-0.225412393190864,-0.082878790366583,0.015623296363632,-0.0191276380597111,-0.122255328157342,-0.17664976990215,0.664814579969882
355,0.195651786785079,-0.242008601291528,-0.0833691321132721,0.0316029896037912,0.12163035705326,-0.101501840784846,-0.183651203447401,0.687190738674775
356,0.0874218734895055,-0.241567045438868,-0.0780381866396481,0.0209324783230612,-0.00423576240183104,-0.219594104561814,-0.22529178248878,0.815772733766619
357,0.0291563181067815,-0.255531362253744,-0.0893334334061682,0.0172255500332077,-0.0367410566291503,-0.138237339197853,-0.166714802289451,0.749653515759058
358,-0.0047591246780697,-0.265785438625668,-0.0838436909971738,0.0193611098162071,-0.0846346930825004,-0.204193925922665,-0.0413951425410821,0.727122315816732
359,0.0244923924534546,-0.251908022171106,-0.0984154527474146,0.0263227058254636,-0.0323533428877417,-0.116445853123251,-0.0324851433438388,0.857277215716673
360,0.118558959043557,-0.234350957194833,-0.088939116168187,0.0216601258458491,0.0802552806241891,-0.0202337070801605,-0.211777515798467,0.557412993787722
361,0.216912777441108,-0.247115011965501,-0.0837574404886276,0.0306541084107778,0.129334981015789,-0.219251325894467,-0.156218297784419,0.699769224225821
362,0.0919080697018272,-0.232710281580487,-0.0882562330900174,0.0224551466000394,0.0187390101839086,-0.157184321567968,-0.0883421342909848,0.819185272383937
363,0.0428971895779386,-0.211749664802535,-0.112720033082656,0.0215834439867074,-0.0277679761676549,-0.170636997775793,-0.169972827534882,0.511242095763887
364,0.0337239172053899,-0.234285653133092,-0.104816110624261,0.0156842292949123,-0.037291453221314,-0.189912242189151,-0.0873099200939212,0.818336395341072
365,0.0926840172693797,-0.272033620174002,-0.0717169813082283,0.0225239548451191,0.00147912768095549,-0.242489147651838,0.0402546719405392,0.862289554097275
366,0.167386575303704,-0.258293095992663,-0.10180144808724,0.0289582663730388,0.0974579356769902,-0.202337908558477,0.0298030954943804,0.56971580919462
367,0.128541278821571,-0.256452778589095,-0.113737094258262,0.0228952689795663,0.0556526391989834,-0.128221409341961,-0.0670923455862892,0.777402343317711
368,0.024418556681831,-0.252319812370755,-0.0952693864794174,0.0181073475629915,-0.0300405211821484,-0.0421540699640753,-0.20994685789782,0.884956758579249
369,0.0214085865453305,-0.255003701911463,-0.0798420460960943,0.0251757848781833,-0.0538143907853397,-0.185195427224529,-0.051727092479638,0.798640383092458
370,0.111978381593623,-0.237081584802444,-0.0954241090487244,0.0244676480623635,0.0694768754356515,-0.0704889094704213,-0.0354958096758323,0.780017318889642
371,0.157080757447767,-0.227888351713251,-0.0814208166911888,0.0286698973031737,0.0835072979609382,-0.145008859574943,-0.204839792912482,0.570324324212955
372,0.0638179850503454,-0.244660432867841,-0.0868292753438069,0.0161005626158892,-0.0116514510032566,-0.181572341723238,-0.165209098473849,0.619724732890108
373,-0.0322151220020987,-0.240327077507345,-0.0871402687835057,0.0205546093253524,-0.0770540413112836,-0.142725551209045,0.0604353424534918,0.651273627437964
374,0.131497315317174,-0.237892182429551,-0.0902390065061225,0.0202858615263402,0.0590079371259393,-0.13465954855547,-0.141683274448894,0.69949665098205
375,0.125504180363651,-0.246038992559731,-0.0882260385526205,0.0266936735112016,0.0426898323040295,-0.194585835791329,-0.207562648641164,0.419113975703105
376,0.100206171257851,-0.255143274377941,-0.0841469035042217,0.0233174987858417,0.027842850797315,-0.110653387045749,-0.165046020767075,0.880171302067642
