"boot","b1","b21","b22","b3","b41","b42"
121,-0.00654353578406648,-0.113338376658493,0.0227264181811524,-0.0264616272458105,-0.153611290846946,0.719563199767083
122,0.0134679918033349,-0.157485958050584,0.0145557654430817,-0.0272168337906629,-0.262941650506842,0.795106472378362
123,0.0460259866467343,-0.139975125216288,0.0271465315608932,0.00980610491904617,-0.164096995627848,0.747048763315352
124,0.013870395525223,-0.142724198321037,0.0119496944515974,-0.00940434201145064,-0.168914562186262,0.268257024501929
125,0.0851229300034058,-0.15025075735588,0.00813160123897456,0.0463990556275498,-0.281414303219364,0.677728895312426
126,-0.0111597914688342,-0.138861713511518,0.00872911426744674,-0.0257732540275891,-0.0918836114308486,0.757565212402233
127,-0.00747650240361368,-0.159254672954567,0.0149120204321575,-0.0329329393969305,-0.143130176039281,0.763201899137306
128,0.0669516068586899,-0.157891633334813,0.0166679327188289,0.0472021530991509,-0.135991105266592,0.756157425048808
129,0.103618803652676,-0.147549693893036,0.0260951632412843,0.0675868786518895,-0.164415422805766,0.626397595296688
130,0.0188609188756917,-0.141735467866318,0.0115882799772264,0.00384844205717614,-0.0874067951750427,0.704387797634871
131,-0.0344745776760104,-0.128528980074191,0.0142339659356435,-0.0580295059890831,-0.171764908410866,0.871726085077339
132,0.0540815993076359,-0.147522760094289,0.0140045456076053,0.0201667087247626,-0.191781752720538,0.818650856547395
133,-0.0012901938345913,-0.11994259590796,0.0120489178789508,-0.0379552523600494,-0.277056704151285,0.740446243021393
134,-0.0171155546583971,-0.136151406123316,0.011123807576826,-0.0334941175998517,-0.0728781044205175,0.782537527811298
135,0.167624624170602,-0.125749207502138,0.0129632607431589,0.151478698902444,-0.174399280756916,0.455501626291323
136,-0.036401936331716,-0.133188584705806,0.0133352176061891,-0.0533006313536678,-0.115660051154201,0.754055885348287
137,-0.0343319805835,-0.128187414759444,0.0198959667410638,-0.058087956771403,-0.169586995026717,0.571138577055129
138,0.0481521991732122,-0.145101833296422,0.0114734513988862,0.0326973041135639,-0.101301865426556,0.78971300195024
139,-0.00944690038867929,-0.11558780728555,0.0107094191731573,-0.0334190591437332,-0.258474997775179,0.248478225645837
140,0.0678858812314881,-0.142457837973539,0.0118631246893971,0.0337599343245247,-0.254135205017294,0.758836172820403
141,-0.0275367662178665,-0.134083414823584,0.00509479840720813,-0.0548967398469026,-0.223275788741145,1.08585226923547
142,0.0198403639559729,-0.149501215007228,0.0207298488339848,-0.0119039558518282,-0.146640109851456,0.67691093828182
143,0.0391469841263614,-0.145203466744308,0.0203703206667456,0.0115062445635307,-0.124250968697032,0.749244930459953
144,-0.0014876948505154,-0.135494737474383,0.00783610490921991,-0.0177913355735742,-0.152760800615907,0.809896932746447
145,-0.00235504006882453,-0.143247365885203,0.0189973903551339,-0.0335616306631111,-0.223886638455911,0.435588248550329
146,0.0758429974492957,-0.109336413892359,0.015716391981962,0.0629703566926666,-0.122579588244474,0.625834496013121
147,0.00462865727131607,-0.147337902011792,0.020037084716525,-0.032375719214958,-0.200312339085839,1.00334764646261
148,0.0424397818245802,-0.150300701943688,0.0188994088304147,0.0146732614828584,-0.124537047591079,0.872142771330826
149,0.00410717152503444,-0.116040452561024,0.00994401298972305,-0.00977937285379493,-0.134537564697759,0.552239220319258
150,-0.0257715533392606,-0.132383060953674,0.0184334157501752,-0.0448181827606541,-0.08556224328769,0.674534596837979
151,0.0337467559133263,-0.13531753653102,0.0152368487985901,0.0107221591038763,-0.158202309254753,0.603963502317562
152,0.0008868685168988,-0.143263162691054,0.0231644234659899,-0.0270141747634519,-0.122666936622134,0.55707683447771
153,0.055315360102236,-0.140102483284246,0.0123822813828076,0.0313567028852916,-0.20054865430497,0.550924903121134
154,0.0292664342974068,-0.143985685746638,0.0212532688483358,0.0107212548537392,-0.119416914951627,0.810203853516779
155,0.1179889419829,-0.0942964396899413,0.0180808978380385,0.104024914437858,-0.173026784219767,0.617084344005349
156,-0.00977824892938066,-0.116704579800133,0.0162020981212062,-0.0352095398255524,-0.177858262258239,0.743118082426396
157,0.0325466304743198,-0.140179407258778,0.0220650394431968,0.00643326269831015,-0.141003474020478,0.520794779088001
158,-0.00637581797014154,-0.135658279882581,0.0189478850967171,-0.0360176330476093,-0.213492790091638,0.499924457539644
159,0.025410926038626,-0.132736746668218,0.0164551319139647,-0.00594352897961983,-0.214322558817927,0.809018488247662
160,0.0298119260841546,-0.146400492488464,0.019964697138492,0.00491904243587808,-0.116815190839465,0.658878212073985
161,-0.040512049334266,-0.132530814054224,0.00545684792250934,-0.0538353321043373,-0.0966377388067796,0.62121858723044
162,-0.109797648520428,-0.102142804094351,0.0112502979990656,-0.135634823125988,-0.20044646098004,0.521423026600288
163,-0.0146059244871708,-0.122236564360946,0.0156081058982967,-0.0385267068435988,-0.189715385790332,0.622693857741042
164,-0.0823136595379124,-0.163727278889331,0.0101479012724965,-0.0963121572854775,-0.0575978373804379,0.687220439010932
165,0.124078923761772,-0.126470720872464,0.0229140632668308,0.104678348661331,-0.0821206647856194,0.732369716017433
166,-0.0381592180137208,-0.127132230377563,0.0113493859222084,-0.06296367389884,-0.209077350029969,0.945746360338216
167,0.0273562901761709,-0.113610816577075,-0.00200341372128895,0.0217907279500737,-0.0931323564029329,0.905169054588896
168,0.0486233434545163,-0.150019942540836,0.00688099175402616,0.0139650579122811,-0.193486638617953,0.75244494686747
169,0.0695758684666181,-0.138654887471942,0.0185497152063204,0.0293471709522767,-0.226942354301374,0.904074812917175
170,0.0676523360449318,-0.126710711550511,0.0103854380641417,0.0539670312740162,-0.153916439852404,0.607451941635127
171,0.0917365604900285,-0.142469759333958,0.0207071132349318,0.0636004865865114,-0.202911917531576,0.530888235628385
172,0.0210993675970992,-0.130957168343289,0.0173206497679161,-0.00726610764504813,-0.165271798460086,0.71456493344446
173,-0.0172046161212658,-0.147109479777831,0.0210979416082755,-0.052599850707081,-0.176849642396652,0.659893790684015
174,-0.00250334220788362,-0.139284446172982,0.0166398472923341,-0.0125257723515074,-0.0422685060402368,0.817545543356728
175,0.0198818808920506,-0.150638147132069,0.00730868800184252,-0.0115032305357326,-0.229608835407065,0.659632366358616
176,0.059142412442025,-0.15270831309497,0.0120598852410433,0.0279147911968087,-0.202338059795576,0.983627407665263
177,0.0277724585391527,-0.139184052597828,0.0173465603824213,0.00920671894682613,-0.0797887109511572,0.76165346590917
178,0.0312619501320673,-0.140811327585766,0.0112622333255417,0.0207909393318571,-0.0834502135310123,0.517821691026889
179,-0.0675344707435477,-0.133010126617502,0.017767258041975,-0.0839521028557162,-0.0901293466663743,0.649267906441006
180,-0.0125389460563291,-0.128061341945974,0.0179394338872196,-0.0340165065270651,-0.201194537438013,0.537044715359931
181,0.14034115443647,-0.140045276082775,0.0132613120779585,0.122359334153901,-0.0798519212648518,0.834437849453214
182,0.0992469906293467,-0.144642132163038,0.0183441852113431,0.0617808637532334,-0.201744232876869,0.842277457793841
183,0.065065684019414,-0.138777290436204,0.0143975677214275,0.0539693209321469,-0.0723866911725461,0.81422905633475
184,0.0240210832082463,-0.103465165587693,0.0113857285219521,0.010522019822216,-0.137444893304447,0.868697924006192
185,0.0896879464965687,-0.15051165161643,0.00992901070988032,0.0632432979090617,-0.233164288750339,0.655077722047632
186,0.0198378319980613,-0.145583958727811,0.0257353871154771,-0.0184791809360738,-0.253706681107839,0.764615431264423
187,-0.00734908038000705,-0.147241844000195,0.00700026387205974,-0.0215772024878554,-0.133092599929626,0.575433328720283
188,0.076107047468008,-0.14659700760987,0.0206371689535868,0.0315324386798633,-0.283470443879322,0.738073688679333
189,-0.0123419006723759,-0.138678879186882,0.0123931160275861,-0.0263965422983958,-0.0968963621559476,0.397944435061586
190,0.142934762841119,-0.162302518100139,0.0181085352140093,0.111160371215845,-0.19089402093444,0.724807102842453
191,0.040860510754693,-0.131086198727848,0.0102578697964189,0.0361757179129763,-0.0562187164398754,0.44396385748819
192,0.0256965156264963,-0.120323388922886,0.0205915177628483,0.00639606923202328,-0.059158647369464,0.900212873246885
193,0.0924560250409752,-0.152240192140706,0.0123982298794491,0.089846125195354,0.00341315674506316,0.6167241647463
194,-0.00330150809048428,-0.103242007871934,0.0159981623341492,-0.0221027385188948,-0.141466857716583,0.934057066475509
195,0.0360285904815722,-0.158955891109681,0.0211194831729202,0.0117105886247763,-0.121987236184014,0.616679323275907
196,0.0471598608449994,-0.141405825715177,0.0213985188580458,0.0125098481138423,-0.226609988927304,0.617955701958467
197,0.0365135708880384,-0.111310197418282,0.0135471914454191,0.0181550554218867,-0.157580672907504,0.975197429725445
198,0.0270546528121009,-0.117009713441176,0.00966105029021533,0.0158149192538964,-0.0539173314399596,1.05439849546783
199,0.0276192707076897,-0.120205309397257,0.00625128461510377,0.0181445053689408,-0.119705633911995,0.792513827769703
200,-0.040025972360816,-0.13423802836803,0.021062407587064,-0.0590983460152578,-0.114098503272557,0.650714886074118
201,0.138113894798107,-0.116840874296043,0.00611036120957582,0.129751982879271,-0.185774986555909,0.91558248795431
202,-0.0186545520219626,-0.173005364266583,0.0103267532664493,-0.0430896350180198,-0.117496054686831,0.920544531384333
203,0.0455714734739675,-0.155006230517301,0.0175426015092605,0.0142139704860786,-0.134861153703326,1.033816945011
204,0.03132423842232,-0.135960154231214,0.0100381457732589,0.00469174324787719,-0.154375411496943,0.77012833022492
205,-0.0385198207861578,-0.111519261494108,0.0101710145250941,-0.0532187812964924,-0.164756800901902,0.75944811600348
206,0.016856939463308,-0.136031333643106,0.00822310518885089,0.00378623090102914,-0.152809613134017,0.71525664155493
207,0.0598905077532232,-0.142679199801231,0.0110039017315704,0.0441606321339469,-0.0864520812747813,0.731837465125592
208,0.0544061486898728,-0.150227336886784,0.0193774969371613,0.0211510887210705,-0.190534080800687,0.38984931541694
209,0.0710882323361379,-0.122145842987261,0.0111266550890974,0.0453380083822028,-0.168318917073464,0.643899432830942
210,0.108588905267206,-0.137018715868208,0.0081270372996969,0.0951487222185109,-0.116950396106846,0.72511938245143
211,0.00519393351509914,-0.118984537905918,0.0153345625380416,-0.00564198464421922,-0.0734869494497707,0.632021025236623
212,0.0242427129056211,-0.131064064665772,0.0165362297927701,-0.0016387367669979,-0.162132138167117,0.809713150828479
213,-0.0396348567024232,-0.137906495949867,0.0180833414976797,-0.0852317357130273,-0.199862956593269,1.0516323568001
214,0.0820898338714243,-0.1336998270899,0.00814827780313019,0.0505310246062493,-0.361962646565641,0.690386651280602
215,-0.0122755354876364,-0.141655308823648,0.0159178924809384,-0.0365183198822946,-0.152633137518248,0.560338047488352
216,0.0274455659560674,-0.128789490388053,0.0177900901822168,-0.00151914635869212,-0.219244531356246,0.75191549725244
217,0.135745039012424,-0.147352653994421,0.0191015736982431,0.103526355304206,-0.282441978728847,0.709002622248266
218,0.0427651002850806,-0.158707787799312,0.0125051685795044,0.0132684426931097,-0.212554868324405,0.770210798165206
219,0.0161540822333141,-0.122800317940447,0.014442554409024,-0.00626319953315063,-0.165361634693792,0.647695766766047
220,-0.00878012778947239,-0.126862866525685,0.0106660736390398,-0.0385524525794258,-0.21449151695644,0.88275107263164
221,-0.0163525031617862,-0.152702382078167,0.0119801654682378,-0.0316383917954945,-0.0876091393877692,0.829497788335745
222,-0.00249855830487178,-0.119907435462874,0.00900605936720453,-0.0167154370705975,-0.126495130652227,0.687150512034103
223,0.0987850675564099,-0.162962276193032,0.00741256392325694,0.0762698310770938,-0.197486342208268,0.772208038066184
224,-0.125144755697935,-0.127918623215267,0.0120039760517669,-0.15353165959174,-0.261027151091825,0.303700504664068
225,-0.0187702300279692,-0.155953783932186,0.0190370961536475,-0.0587119912337229,-0.204005559694713,0.673216673064306
226,-0.0403367327555869,-0.124725262184022,0.0061959790097016,-0.0577233174107899,-0.133040115685178,0.581405568001613
227,-0.0636351991388803,-0.122301778427901,0.0109079768650446,-0.0825476720692463,-0.165143483351581,0.601747643096436
228,0.0393529536716245,-0.141493795799172,0.0137172161026351,0.0192236364929773,-0.10408250191593,0.770959824929742
229,0.129026665096954,-0.13302354414773,0.0213130941245398,0.103774234337663,-0.153528228961801,0.728373226011883
230,-0.0561942225762485,-0.129728067408611,0.0096274223521375,-0.0801832824408872,-0.190704060220476,0.43673288357234
231,0.0672214752816902,-0.153302403713859,0.0155108889069309,0.0511158497416878,-0.143731715566417,0.694457256387151
232,0.10248368169134,-0.118786630555823,0.00638087991538464,0.0968795921099591,-0.0643362301535076,0.719277595016119
233,0.0174994536522259,-0.136372150526875,0.0142516027807802,-0.0109141096566198,-0.194132416241107,0.660810574362812
234,-0.00827356228359581,-0.138614099853886,0.0096688022920741,-0.0289486686924689,-0.176473251196148,0.623337994018258
235,-0.0468926945950622,-0.090947766965,0.0139430712244809,-0.0677893293110308,-0.235447561562469,0.727749139011366
236,0.0293923806836972,-0.112625676741448,0.0194363157635705,-0.00172821295626317,-0.278029849428677,0.857135824440671
237,0.0149819619111521,-0.116258966991778,0.0195129909182634,-0.00343777387826876,-0.182814244667352,0.0832085057071477
238,0.106078751028149,-0.113099341712145,0.00485772993858462,0.100136070257455,-0.175836896087341,0.530002199748922
239,-0.0049208162607881,-0.149882008444407,0.0125893188602413,-0.023191402462812,-0.0781029927807749,0.805431661734673
240,0.0616678001639481,-0.139264368567781,0.0105629966609949,0.0308717303869226,-0.210321926297762,0.670660013607096
241,0.0105364211822985,-0.104223627006992,0.0202302131481671,-0.0197237206050018,-0.136518434368122,0.893045942755965
242,0.0724019847320562,-0.12160717482152,0.0169290916014527,0.0474285314978592,-0.235401022202583,0.694525624902263
243,0.0741996960459794,-0.110287771374839,0.0110418529157037,0.0594464377321174,-0.132613214247786,0.838246464740322
244,0.0322285017353931,-0.151804600240483,0.0193708911084383,-0.00655208953631843,-0.187786350714126,0.861087046516848
245,-0.0328024110178393,-0.142145660107836,0.0189386151824299,-0.0717613577001406,-0.214973283477404,0.60970745702195
246,-0.00100552325310035,-0.123746796742054,0.000797215218550621,-0.0143512439088284,-0.148210423645601,0.615320588424538
247,-0.0628186387980744,-0.114280086916535,0.00725142441530405,-0.0721191969320032,-0.129437273947688,0.702279804222278
248,0.00336764179858151,-0.153814489817509,0.0110058989305877,-0.022544436201866,-0.167358325099798,0.63357043517444
249,0.0471928785397417,-0.137934978369835,0.0161824840878456,0.0183156520960307,-0.224938041741261,0.426939811903517
250,0.0579062629727998,-0.127829156346623,0.00826887807324718,0.0418360367271008,-0.152207313948586,0.543181902075491
251,-0.0187447194099915,-0.142074786982478,0.0152875918164141,-0.0442863357304787,-0.197931035609246,0.566806012243163
252,0.0226106690207993,-0.120801489207801,0.0180789160522447,0.00829638174620983,-0.104587523015718,0.669661915276
253,0.15248672355866,-0.135045164571746,0.0160048415423136,0.137438623268956,-0.134109956216374,0.5450490259807
254,0.0124272887485397,-0.111846977349608,0.0126134637942186,-0.00784881018307182,-0.170742948432873,0.548749096008852
255,-0.0501767668457184,-0.134195311362194,0.0194434193958418,-0.065990136658643,-0.091693056223919,0.921783949592878
256,0.0250911426680394,-0.14515694220303,0.0068648989030936,-0.00952877566267062,-0.226566354634733,0.866834935871986
257,0.0193462205721908,-0.131188203748319,0.00202100663315687,-0.00218304832235675,-0.23190025412766,0.47582657220081
258,0.0705058073806288,-0.146649509711356,0.0178387665524364,0.0525645619793725,-0.12177772295236,0.767958102254801
259,-0.012190535214157,-0.105854164844632,0.00874667931603669,-0.0262878018901219,-0.229383326292804,0.720934530144906
260,0.0246474652899262,-0.147767524628871,0.00790029924647764,0.0115046254421939,-0.109854045066415,0.676126773783649
261,0.0940934365444869,-0.122500036394998,0.0182360861349995,0.0616517656365363,-0.218069179438462,0.560884201401188
262,0.0810586420769772,-0.153235468314414,0.0165362681268603,0.0578913200292105,-0.1163055823706,0.859892996088188
263,-0.0149530621407117,-0.118526483426211,0.0130469297363571,-0.0359369748669616,-0.12851596314468,0.574389498602183
264,0.0596965520498628,-0.0988690146298121,0.0151074836622186,0.0376553707322795,-0.187958161639728,0.975452282661455
265,0.0332884364169578,-0.134702046212354,0.0125541379267701,0.0012247577709172,-0.19013932089905,0.90863606804917
266,-0.0145346000562766,-0.143004433346755,0.0074800707878019,-0.0271625776135991,-0.127965057734455,0.557952609868323
267,0.0298192320681146,-0.126725244715635,0.0145333896630182,0.00432270333163143,-0.15911230175014,0.632148088812707
268,0.0509921781189962,-0.118361155850582,0.0145939284102553,0.0294448172172656,-0.157039162570117,0.81557100683138
269,0.0819253281581474,-0.147601947799522,0.00981633508147613,0.0546846928120409,-0.169918433233107,0.853875470328008
270,0.12038054069669,-0.133226134344335,0.0161155710837589,0.0943724486340156,-0.151313237776285,0.883359812880099
271,-0.0767707982788729,-0.139794985637289,0.0100367576119704,-0.0855780059798254,-0.0975708292120493,0.859069612691826
272,0.104311556218095,-0.126576773514237,0.0107156500471251,0.0750646960241989,-0.197147192644305,0.6640649260332
273,0.0287538434308502,-0.117480669198947,0.0154667120130714,0.0095269048851253,-0.0927806532003335,0.747899768771438
274,-0.0392332802014227,-0.148698241797831,0.0188215006383114,-0.0801748277581546,-0.192821524170039,0.872461592112741
275,-0.0151080248614945,-0.12477743114974,0.0204464532011614,-0.0595512729825804,-0.20364250295771,0.873953593147621
276,0.102851626698506,-0.155908007244343,0.0078057978520559,0.084329598390074,-0.165019236479955,0.547048288705337
277,-0.0750236371236942,-0.14732498462395,0.0188492460091225,-0.111108305006717,-0.188847481599938,0.790671234198565
278,0.0674643719355817,-0.138213751529315,0.0147422194516409,0.0455132016505029,-0.091289759732297,0.814091347623003
279,0.108183246987559,-0.146965415507663,0.0101269374501549,0.101721998170646,-0.046811893971833,0.621340616440972
280,0.0577290034376779,-0.137151793161112,0.0119818806985741,0.0313879560825587,-0.219014573508748,0.428002746620166
281,0.0365949571073612,-0.157983183985645,0.0118114816994286,-0.00134720838822305,-0.265198804419407,0.591407553535932
282,-0.000939915676628012,-0.126987657911718,0.00759778746476212,-0.0167368553854417,-0.173989784444458,0.292489607379
283,0.00741380416760355,-0.147145716994937,0.0108415314301431,-0.0107496519184407,-0.115470879752839,0.931654805737905
284,0.0513553940513975,-0.134924673975246,0.0100026528297777,0.0293957277763253,-0.230282901112863,0.775761201835591
285,-0.00923017735996439,-0.165720472282889,0.0116492981800557,-0.0302323637889846,-0.109192738072383,0.93905540128908
286,0.0218930180265178,-0.154719224000994,0.00886856326963754,-0.0118729329578369,-0.215986165287729,0.861349257933504
287,0.0376257664881502,-0.14966004033465,0.0300533245670309,0.01050188778739,-0.0810770442616499,0.9313003506243
288,-0.00810101474893985,-0.134816636350376,0.0112145809650914,-0.0271576369308912,-0.141704495712507,0.840232657469092
289,-0.0441902517041735,-0.119793544722439,0.0137149122405985,-0.0629814893193312,-0.131857600309746,0.546011289686631
290,0.0634363945518194,-0.15127649053684,0.00895154193951917,0.0342620717482004,-0.226498696017717,0.688261910375114
291,0.105655547756987,-0.0986891489745312,0.00929758232994781,0.094078263195402,-0.226635280666223,0.692913496678481
292,0.00644469961831521,-0.1414077769522,0.00608737046070219,-0.0135804069717158,-0.170436665433748,0.807792247734988
293,0.0789465465351711,-0.11348274810851,0.0118002970525565,0.0681445042968824,-0.111348434579109,0.807000884511011
294,0.0430980284194647,-0.0861075657556514,0.00255992269399688,0.0379360877859069,-0.113191177945784,0.738151264767156
295,0.0228832464905509,-0.13644728980404,0.0157259006121843,-0.00135484044615086,-0.130055183186867,0.739129446930842
296,-0.0363069074639375,-0.18203449753062,0.0202444426951661,-0.0714199326516911,-0.151451485300377,0.723978044235083
297,-0.0412682180902084,-0.121688123248197,0.0123500471054041,-0.0579618241677027,-0.100569339113854,0.756108112051122
298,0.145499153486044,-0.145699717853691,0.0147961807154232,0.120494544125853,-0.160483255447197,0.844540300279276
299,-0.0279281984266331,-0.139699396336308,0.0192936231517704,-0.0411698514547902,-0.0641485609297274,0.700499443629155
300,0.0432244124043846,-0.127038088256818,0.00649629989151459,0.0157464224298178,-0.183365780328285,0.986658601881851
301,0.00593583875107363,-0.131524603493078,0.00160856162234788,-0.00370344929031313,-0.0822961327199018,0.545874665237697
302,0.0753736945888513,-0.161035816942256,0.0181442463281714,0.0498794902914117,-0.115513675905394,0.81540516813929
303,0.0407972232990994,-0.143921143064847,0.0163353938076925,0.00839804514390963,-0.190962513630158,0.69335491026526
304,0.0569170160551497,-0.144151425830717,0.0208984687575326,0.0265125345511137,-0.185799883463998,0.657618881540885
305,0.0627202676594998,-0.133675813309064,0.0104492899983936,0.0438215414841593,-0.106842602624377,0.898368026102892
306,0.0561086143854405,-0.122118060915454,0.00947486332402129,0.0380657744520466,-0.160076161565186,0.820770047420188
307,0.0360912228614059,-0.132484962365913,0.00905852214304491,0.0154861810688126,-0.217022498529979,0.637816888638169
308,-0.00120710312982055,-0.115273591227106,0.0126762066061788,-0.0166660742093382,-0.149659018473761,0.763642330491421
309,0.0328133631961211,-0.137163290730574,0.0149683983040376,0.00830360864199893,-0.217855679792765,0.673390387728889
310,0.0417888465524625,-0.128221443984767,0.00971322914480843,0.0242328900431979,-0.166264124137176,0.730887633568091
311,-0.00724704928268664,-0.157165252159709,0.01690813511874,-0.0406574140500851,-0.162137239241616,0.857142383532529
312,0.0257466112004988,-0.101543009649399,0.0123231055652106,0.00888949396371753,-0.176574332497235,0.812959248637282
313,-0.0185058237619134,-0.113509267591556,0.00717624647685505,-0.0238439437936845,-0.0492856969012248,0.927787328709418
314,0.0508121974452983,-0.138262943853338,0.0177801338293233,0.035803658000184,-0.0708935294300444,0.486039533688058
315,0.00440787203901784,-0.110744971130991,0.0184175862651162,-0.0190072641099707,-0.176451707870978,0.525231371149337
316,0.0167153524082281,-0.111709158948458,0.0140242074668817,-0.00543968067251526,-0.136707295875074,1.09317009155515
317,-0.0240538142125235,-0.121475151310465,0.00883195298754214,-0.033188459108657,-0.0941364607695011,0.776000992518585
318,-0.00761502942744021,-0.173365571396295,0.00143469412629636,-0.0344499492193406,-0.217878032814686,0.758320690969837
319,-0.038759957704941,-0.127604471745242,0.0174227832223033,-0.0568391110802894,-0.0831647519925461,0.644248495610863
320,-0.069665012816489,-0.137966553141762,0.00946965603529082,-0.0860671656003692,-0.103739366894149,0.767317591463843
321,-0.059753565154028,-0.132379660741805,0.0167782896018748,-0.0722615031354773,-0.0466047433299654,0.862488831295323
322,-0.0508507485176216,-0.126702403486328,0.00912209473226701,-0.0654249929775071,-0.100902424046957,0.879617208960709
323,-0.0350244171164684,-0.124533477099773,0.0193006454379507,-0.0691112528989614,-0.160564073933418,0.780353298434764
324,0.161560453370106,-0.158859133075035,0.00970009038350353,0.13360081901711,-0.191540498513672,0.574421436213419
325,0.0468856911095864,-0.150217938226443,0.0191513056726273,0.0267276707241047,-0.082188101924712,0.846295246518349
326,0.046257362520818,-0.126120017453705,0.0144936888033893,0.0252652355870549,-0.155000658331898,0.626200802632661
327,0.0242608538187252,-0.142293793573568,0.0170556987804374,-0.00450548300786272,-0.250982104132495,0.342300276869277
328,-0.000105838256332827,-0.154788016182649,0.014896109870585,-0.0107590919251874,-0.0824311086952203,0.640937073972026
329,0.0112154334612089,-0.124801253416402,0.00922417059010971,-0.0126012079674009,-0.146574043032723,0.804512352809428
330,0.0231118216353334,-0.118126753035663,0.00920009150280816,0.00374264815262926,-0.174350248324018,1.01880268907349
331,0.0110745508487385,-0.131704512554252,0.0149806253570883,-0.00758576082129543,-0.109657883971011,0.708336438436147
332,-0.00526607295137911,-0.156651610131844,0.0187676624987487,-0.0306405203470133,-0.112120009474116,0.853753417265979
333,-0.15329979924857,-0.120959631142409,0.0137093798729305,-0.1668100997683,-0.121464221004464,0.64193500963214
334,-0.0268012132029528,-0.137378525926376,0.0142449227473699,-0.0471374551160379,-0.15882679389946,0.564129494607769
335,0.0381405056228361,-0.136699077557619,0.0126348399505404,0.01579143319887,-0.141575367978341,0.665699854848188
336,-0.0602718368290804,-0.132907242106935,0.0189933991484101,-0.0818035320829173,-0.144412834414808,0.712274244978759
337,-0.0313563270274394,-0.141786419635459,0.017055393560858,-0.0453351294328347,-0.0701238136725698,0.725193158304361
338,-0.00301846570787395,-0.149864161041883,0.0170968029017456,-0.036399459804552,-0.20710045552428,0.725161227235661
339,0.13083960327635,-0.152510838934535,0.0171723317817905,0.0968581316482758,-0.212337520471333,0.515425017243743
340,0.0586356313093748,-0.133112937280539,0.0222376208197749,0.0367333238495939,-0.0829546938318036,0.805923797224906
341,-0.0449658594076733,-0.124514708358679,0.00932894290633403,-0.0701794501144651,-0.234616361157697,0.489363768773855
342,0.0480328872189009,-0.137961912992262,0.0126015340447395,0.0175556939809232,-0.229283270370323,0.748473116949955
343,0.0432020748376459,-0.133776372538025,0.0129792243457301,0.0216122042532069,-0.155632405184742,0.64908419168943
344,0.0772874308075156,-0.13106741028981,0.0153701694543379,0.0600635930761797,-0.111822905082652,0.895642893654003
345,0.0104384981092527,-0.140018610787031,0.0151532305178489,0.00705603864465223,0.00295323884131453,0.575816161912924
346,0.0440826633876201,-0.16593695513712,0.0096835920966686,0.0165873323008641,-0.191721733434285,0.418334750092779
347,0.010033463346345,-0.111021527910532,0.0106414850627826,0.000675012900708574,-0.0977053039366404,0.975514065529881
348,0.0808346684993964,-0.124784190290323,0.0131780364871562,0.0573881730658282,-0.187563573625825,0.581227187315264
349,0.0415312678134971,-0.145029958757758,0.0139512875779554,0.0225371322696209,-0.0770863745968387,0.785791292411088
350,0.101312298325382,-0.132236305981575,0.0146856554192859,0.0760209410187778,-0.198064302514133,0.697932089875922
351,0.0552731437970334,-0.117650769145733,0.0282158682664349,0.0166888898348844,-0.225934587961051,0.759028348077389
352,-0.0570990229366928,-0.111820343008067,0.0234693509142572,-0.0760784521688511,-0.0777558263770914,0.576520886204138
353,-0.0267275225536069,-0.136455020062989,0.0167971397516448,-0.0567133029442864,-0.19375474926955,0.69223376050641
354,0.0561416191391307,-0.142257216656775,0.0102902028374868,0.0358021567223906,-0.133488448787586,0.702261673583489
355,-0.0015050508555026,-0.131280172837427,0.019470465049347,-0.0256293844939306,-0.144708220574468,0.755589372865303
356,0.0429995192575005,-0.147350045571468,0.0196803966924776,0.000305855888904184,-0.241576231960323,0.848400856971271
357,0.0368761454079238,-0.12128076205309,0.0213504314858296,0.0143937251122583,-0.146959802471005,0.768056459320842
358,0.0938176015658279,-0.112524542523608,0.0124061759329442,0.0736073194774646,-0.178397646408081,0.722353590492185
359,-0.0110679260498342,-0.143571857723629,0.0116794594081996,-0.0284829189281418,-0.116524159032663,0.858328354426159
360,-0.0501324335738037,-0.125676042740109,0.0153271538406789,-0.0693536338535867,-0.0766587291974538,0.625724093361566
361,0.125251774355281,-0.144397422811157,0.0176752549267711,0.0892451273692358,-0.254005742191464,0.729613087646316
362,0.122552497536985,-0.122027010519508,0.0129984167558151,0.0954370753347897,-0.157426494648464,0.834777270938502
363,0.00710595096021354,-0.138927018864488,0.0114153499406653,-0.0143403551718662,-0.186071792512145,0.539773722509864
364,-0.0194345731570576,-0.151512889382244,0.0187254835058305,-0.056532064822069,-0.201150785506897,0.83869805729718
365,0.0539412143750255,-0.144305057881637,0.0199848645733389,0.018679608078073,-0.236363588587503,0.855445183102079
366,0.193427329336377,-0.107193028029802,0.00546268251086823,0.177934669937598,-0.20408563701106,0.579419706745575
367,-0.0212986288943938,-0.147322653669034,0.00879965861444675,-0.0487596113039288,-0.160842125964221,0.804416843969564
368,-0.0131403428189189,-0.127614466710443,0.028185060362441,-0.0410952124614317,-0.0673537458912408,0.91974810571903
369,0.00953008525019765,-0.120355104920448,0.00950869097890955,-0.0077059775829908,-0.175149875187784,0.804906750523402
370,0.055704160486431,-0.159800535323819,0.0187193280703354,0.0331611890182863,-0.0849852185727767,0.795209670063247
371,0.00391405838279285,-0.143377384346589,0.0147241678298733,-0.0223996969023868,-0.191085307491538,0.627918438934666
