"boot","b1","b21","b22","b23","b3","b41","b42","b43"
38,0.0428720753395138,-0.153102566589793,-0.0576288224001483,0.0257251056818122,0.00716746968000203,-0.106848419025076,-0.118699916757338,0.845785895712293
39,0.062184506987731,-0.148287993317777,-0.066440756842541,0.0285428759347991,0.0369775797470917,-0.105003652512055,0.0192111724653931,0.763165960813457
40,0.070891771475595,-0.156466746805695,-0.0526436716743574,0.0137545537091583,0.0360557350047434,-0.199763266423812,-0.0578085529610741,0.484328710312424
41,0.0547616672619012,-0.119873671083164,-0.0468100893839176,0.0253350326313219,0.00711769510111725,-0.291037305158584,-0.0924657937725672,0.748302114611665
42,0.0612358002959503,-0.131166827922017,-0.0666622029396918,0.0320406074943383,0.0222203542106261,-0.0913372058584472,-0.115666252701869,0.730485242492046
43,0.0910051038852942,-0.143080392074114,-0.0822702924943682,0.0260243565274742,0.0517139216795971,-0.137874956455911,-0.197990500409173,0.629732563871901
44,0.222274002570844,-0.151687446352898,-0.0367906765034795,0.0328180209966145,0.162418360540448,-0.258425577531427,-0.125020849200341,0.780246158303677
45,0.0300691614833191,-0.127306823683737,-0.0611553143201831,0.0301503423728848,0.00126432529062002,-0.0670702099346399,-0.0880154374460615,0.665276181006529
46,0.0781975409883057,-0.123243298987666,-0.0476825671085781,0.0250090619228032,0.0499312479275543,-0.0929009345468026,-0.276547640668656,0.49738252974926
47,0.0969131040795041,-0.128150313697433,-0.0422725573699429,0.02610391726909,0.053288924980932,-0.165525702630526,-0.135695538703891,0.834635430136292
48,0.101047745472141,-0.126733576931141,-0.0693902288136635,0.022332821552155,0.0733788889699609,-0.125400772423356,-0.0043757609509044,0.865844513942896
49,0.0638696258214769,-0.133207553802976,-0.0721135090418846,0.0359263998427112,0.0190385532596822,-0.124621930939616,-0.120372952798156,0.513933382655474
50,0.012450268954922,-0.125232964594511,-0.0611427332475629,0.0312515569899307,-0.0200339208545444,-0.0978211235094729,-0.0947384802957077,0.693491081701174
51,0.0897589200488011,-0.124195719474489,-0.035148053621647,0.0257721322234081,0.056005041575095,-0.147921697226628,-0.0557770382017963,0.700585236837287
52,0.006087614727004,-0.123578105106271,-0.0509156271213966,0.0208887941085862,-0.00895072581067261,-0.121040006102125,0.0120381735744785,0.729695552136115
53,0.00861897391265775,-0.136183870611938,-0.0746427904881729,0.0318651252524929,-0.031230012927622,-0.101379000186175,-0.0732610325367661,0.846256253969084
54,0.0941981768698269,-0.134969463041786,-0.0483383790332409,0.0207267828738906,0.0606562750632614,-0.192148426409784,-0.0553856915877958,0.825302775241783
55,0.1037336617772,-0.110900468072287,-0.065072678348534,0.0292715185732819,0.0647915214405553,-0.185892970111868,-0.171596966850842,0.693837277933207
56,0.176450511590884,-0.147200627291228,-0.0603333189749056,0.0236685594824965,0.142909978862392,-0.181195965538656,-0.0913710247906128,0.511906037270245
57,0.167825607489365,-0.134630170579311,-0.050907056892273,0.0229333633266721,0.132252729390045,-0.210867625713872,-0.0817888741594807,0.60842196409324
58,-0.0496812455248482,-0.135545700362651,-0.038318292148048,0.019385763989788,-0.086677921065675,-0.117384068051101,-0.101840680972498,0.927403202971174
59,0.0962981756326328,-0.131761494839983,-0.0498017320836219,0.0217364686877929,0.0568740258061642,-0.23345942663178,0.013624480774514,0.873395464683605
60,0.0954319814060116,-0.117494819736214,-0.0596606657286058,0.0180234606763394,0.0637037877405827,-0.194423549145922,-0.0293306850263377,0.794962612253914
61,0.062518118775823,-0.100331185064577,-0.0200948407754235,0.0173440578772309,0.0443791859317094,-0.172400234470827,-0.065784511126188,0.610413692004414
62,0.069187358291688,-0.108786116862985,-0.0463604299776286,0.0220213280967931,0.0428821131003931,-0.15682079110363,0.0186169262104865,0.772932087774356
63,-0.00102613891756023,-0.142953923377201,-0.0445278055233294,0.0147464621274105,-0.0198832958551568,-0.085918104884227,-0.127135009245852,0.825310664040331
64,0.0331889576706292,-0.126885720055538,-0.0693058264541813,0.0271673455605496,-0.0026356643253293,-0.133656227217549,0.0247257868694506,0.955807237632769
65,0.112297858494009,-0.138277914273541,-0.0671682024418602,0.0197349854117813,0.0794883917063802,-0.202025142513947,-0.0685257378461549,0.422932701110768
66,0.160177842462334,-0.122662910620759,-0.0594659142411572,0.0265599835973059,0.118402219197179,-0.224717320698398,-0.216397291473518,0.51962349963235
67,0.0491278958266676,-0.15048896102814,-0.0558629633702885,0.028103992012566,0.00535112089777037,-0.152114602865727,0.0282607612766893,0.957716271306597
68,0.0267703194337272,-0.127774456229634,-0.036930968037573,0.0242268267109766,-0.000665825475914706,-0.111483872824895,-0.0905583050308179,0.750187369498327
69,0.0509085870699879,-0.110607583252632,-0.0610039137028457,0.0193509042756813,0.00989956667484188,-0.188667648151826,-0.236093705695992,0.786255376781428
70,0.0981954092544759,-0.134448144271371,-0.0449978261163938,0.0217485761572054,0.0622118167148161,-0.140080205270756,-0.0717260361226375,0.769936299575121
71,-0.0227536818551138,-0.130248150482346,-0.0744131900108875,0.0278085712810949,-0.087702785386106,-0.277334741231907,-0.106829172664586,0.76661768828914
72,0.0616821799641062,-0.129207100809071,-0.0393992535036512,0.031298449404211,0.0133831537313281,-0.156334873468119,-0.129045052294402,0.833746300943324
73,0.104237458487496,-0.131340296671812,-0.0421627063369609,0.0236923982770488,0.0797716221317056,-0.124478197100764,-0.0931894571135496,0.731859876578548
74,-0.00827398682331465,-0.143558221343019,-0.0419580322633977,0.0166824134592439,-0.0299874580946837,-0.0943715402624547,-0.0846579022773071,0.619271744036679
75,0.086426135963052,-0.138927419479421,-0.0525201224569958,0.0235559700766535,0.0477654566429336,-0.323074343123002,-0.0482925894475437,0.614602105780812
76,0.0668899545623114,-0.131959795838151,-0.0521632290668117,0.0252152936313486,0.0285480630463954,-0.175704539283701,-0.118208598038383,0.808677852391494
77,0.0271310779063777,-0.118555306248788,-0.0553385576259994,0.0192864341470561,-0.00573097059700314,-0.133041208246514,-0.257683012837103,0.664763052702053
78,0.0412238424609145,-0.152296086672665,-0.0821836899966582,0.0256100609297967,-0.0141855928906701,-0.23578208945052,-0.0588348615183376,0.849393143150044
79,0.108411379833503,-0.111103143512517,-0.0470582981046664,0.0322913030451419,0.070513884245091,-0.0968724821920677,-0.126565265279968,0.809326780107086
80,-0.0543983525920599,-0.132463977436458,-0.0375173791387888,0.0223443685393759,-0.0783410867196101,0.0285951892705524,-0.171059602870185,0.815782588797964
81,0.142834446163336,-0.146161773661029,-0.0619760964159915,0.0244478178223467,0.116305493490084,-0.0959783169956508,0.0151701059945669,0.681456982052975
82,0.0803028206550078,-0.138343471593222,-0.0561735477652765,0.0270251864488032,0.0428954640010674,-0.12668210039772,-0.276874731842751,0.309748226086589
83,-0.0582588904274859,-0.14544090978228,-0.0618112272839839,0.020248393430078,-0.0765724302338256,-0.114894776198685,-0.015664017715141,0.395823012656876
84,0.0264260065809552,-0.112547861357436,-0.0298240469823178,0.0167292358264429,0.00792818580197636,-0.00211804107267179,-0.294891919243045,0.819029653689515
85,-0.00123647872714094,-0.150078477109234,-0.0689493675452872,0.0352898341489529,-0.0686773105714498,-0.228250825217375,-0.108897121513062,0.844392769444443
86,0.0595034139143711,-0.135119685228558,-0.0336089732643817,0.0258702173806302,0.0304564437424572,-0.14029035318948,-0.109042531143896,0.487914428983388
87,-0.0245893391882072,-0.112509133168679,-0.0686267826336354,0.0324185086593533,-0.084219426434786,-0.191858095698888,-0.164836287069069,0.77847568328869
88,0.0813990381564158,-0.114928781657255,-0.0373259062376837,0.0130813386606617,0.0621725105503596,-0.1214994033687,-0.0403110216720439,0.693784767818192
89,0.0544759179880353,-0.148929944605163,-0.050564469554231,0.0166986727708418,0.0421619323438464,-0.0251584534023588,-0.0503661068050905,0.526648176454552
90,-0.0329376735731214,-0.108324576760883,-0.0347963784933721,0.0188090950443368,-0.0513553099236576,-0.055465919312051,0.0199212065290251,0.713702790591401
91,0.101596467931523,-0.158683355439521,-0.053092247473199,0.0273473328590141,0.0516275947542056,-0.228160281984531,-0.15800552859149,0.682289404140595
92,0.082919819726698,-0.139882580105307,-0.0737057317181407,0.0165606140152079,0.046386721651384,-0.203811831812324,-0.134603562317671,0.482771690337492
93,0.0384324526668201,-0.13257173626737,-0.0554723012598222,0.030451626274884,0.0109934512904745,-0.169866386246553,-0.0722961149774391,0.366026945583699
94,0.121335505418086,-0.131201920783987,-0.0412786606048997,0.0253046534938157,0.0963183808036029,-0.0608646318929634,-0.0683235066799954,0.673914222980479
95,0.0347903874919713,-0.134047052683238,-0.0715873710875824,0.0322652269770898,-0.0130558318439574,-0.178096130111339,-0.0528354519573794,0.771925527849167
96,0.0113085259312216,-0.133862822654005,-0.0240896770330371,0.0341642433990168,-0.0263243887107261,-0.088289452834467,0.0138784503101222,0.984112472319547
97,0.0407231262547072,-0.131941663572509,-0.0522694650491713,0.0200327531122505,0.020143051974603,-0.0982622724781052,0.0515954828034815,0.766766300263389
98,0.136823898086625,-0.135879223737476,-0.0573697540775384,0.0283302832855217,0.105830840102698,-0.077735464186611,-0.185315202726335,0.556691193628094
99,0.136493047991307,-0.14191716230438,-0.0534704894015084,0.0231446773625536,0.112435178036877,-0.0606242134036428,-0.149609881348456,0.674303930236461
100,-0.00612911777950135,-0.143285960111648,-0.0562717292465373,0.021680052210214,-0.0340848526965671,-0.164643815962716,-0.0828116749475736,0.375983055122289
101,0.0649568632259123,-0.117634796201503,-0.057573504228168,0.0332224726144559,0.025255757515677,-0.177618311399673,-0.19917126395027,0.572025953753087
102,0.0743108072568304,-0.117171965130303,-0.0598851300369736,0.0286895242542856,0.0424918604242312,-0.105331886653331,-0.100779458583449,0.692126975792138
103,0.119054549423987,-0.148283008370742,-0.0611778516137777,0.0218702373397157,0.0900918560570143,-0.134901239333832,-0.0519948723027538,0.447910160696528
104,0.150520351229075,-0.139115465207088,-0.0491159572002509,0.0255437274085389,0.108648888380158,-0.182046032938928,-0.137180871002696,0.860809183595954
105,0.0736815354467163,-0.115945431065597,-0.056079834620582,0.0179322353166897,0.0390589273407157,-0.191646894817487,-0.145751545152725,0.665730495417121
106,-0.00327089111343492,-0.135494580698941,-0.0238506180914983,0.0168922526451701,-0.0232297874390361,-0.152381153080133,-0.0697342605708387,0.699707067636429
107,0.0170622739224338,-0.142880417934077,-0.0405476175716337,0.0282191948799815,-0.0105083253243011,0.00324738235905219,-0.148226278680144,0.881143211105774
108,0.152319774463259,-0.12892467054115,-0.0587850272875033,0.0207674225969582,0.106786915783403,-0.223799734708432,-0.17185410652849,0.69067906877282
109,0.0275312381627769,-0.120305178056435,-0.051811468805364,0.0247670586268511,-0.00477616051933607,-0.149380403396832,-0.113618479874497,0.549440615306544
110,0.0827381142374062,-0.126881081176223,-0.0557580330796735,0.0313907919896666,0.0550928576153148,-0.173025266595468,-0.0666293668242203,0.331452025044939
111,0.15177771144576,-0.132305084937826,-0.0196811521303258,0.0194764566619022,0.136523371850902,-0.0315466169809518,-0.209805600613246,0.605022929074399
112,-0.00667687679947989,-0.124287057113148,-0.0538557524042518,0.0258266998804253,-0.0607991706751631,-0.241073726187657,-0.157799971727014,0.749604600328629
113,-0.0460095531122838,-0.156615890325923,-0.0604736339753782,0.0291703098205354,-0.0754178093328737,-0.012497018595087,-0.0784078545651606,0.695393571117726
114,0.297556502812548,-0.148239444347507,-0.0573269456420997,0.0283076852015168,0.252813810723093,-0.170054742013093,-0.134396537385514,0.892630927029786
115,0.0727850070855784,-0.147433956781418,-0.0396745769629158,0.0250842146869457,0.0351514025594449,-0.196152625438218,-0.221202055402619,0.627541433257909
116,0.08648919489714,-0.152147086764762,-0.028686749730367,0.0243811494053433,0.047449202250388,-0.0823885869016992,-0.21372668186512,0.858614772529541
117,0.091930356804474,-0.148459797956656,-0.0571120202118021,0.0280868944929871,0.0446029255368485,-0.208714104250874,-0.130640376153193,0.43531508570409
118,0.0890335617525309,-0.113166424449469,-0.0594278988073801,0.0258526587431224,0.0564476578194414,-0.155908432409397,-0.098247312918729,0.62190106765696
119,0.0952576365665042,-0.110042072880293,-0.0576424189630041,0.0250920644483396,0.0528603329241668,-0.1758311498651,-0.140105294025082,1.02569894140134
120,0.182522716141897,-0.132412522170058,-0.0548057191143048,0.0243846117345069,0.141715978990917,-0.269325047658833,0.0306315256936206,0.614349529174007
121,0.16582000609405,-0.124933212851035,-0.0514894332219,0.0225558295988566,0.13661227097966,-0.110511301770354,-0.178090266435898,0.677657260493964
122,0.133207374422676,-0.143672639525793,-0.0789362263007867,0.034173074390937,0.0740333406114117,-0.234950943402642,-0.112060758103682,0.758950310358511
123,0.148892349859158,-0.116252800063885,-0.0939874829938371,0.0238361477817107,0.106084763460585,-0.139075688094549,-0.167027853039682,0.699614732698021
124,0.0898151147133588,-0.10261954383976,-0.0752854657322314,0.0168573506739242,0.0766652353961853,-0.163465621558682,-0.00679463174902468,0.253850023427822
125,0.10938552210896,-0.138424639287058,-0.0444728625472293,0.0219854080783502,0.0658373589911364,-0.288756463631104,0.0507811124366582,0.678932184894738
126,0.121870741088268,-0.148713583616807,-0.0296289614400155,0.0346392012633504,0.0883717152363699,-0.066312707046157,-0.119479919476547,0.709276983049721
127,0.0469325858966768,-0.14977477234006,-0.0464080925142122,0.0210155749851102,0.0116065478221164,-0.12461528156642,-0.103452704343657,0.735079765566876
128,0.120095842979763,-0.152589430324012,-0.0553473872778703,0.0344563703211304,0.0782101474001935,-0.132398178446368,-0.0124087031406551,0.737465294731339
129,0.130559404527281,-0.124373358055774,-0.0737674416012891,0.0232888143306674,0.0896642091936632,-0.138115968585158,-0.203301672605811,0.592499363289105
130,0.0365847908462447,-0.123307420577438,-0.0558266938578386,0.0246365976436523,0.00893225675103163,-0.0768305978029883,-0.0859006905222527,0.688846004661643
131,0.132099663295355,-0.110642983791012,-0.0579033614608371,0.0223745310243767,0.0896768345231046,-0.145809263010829,-0.114760670950715,0.823456093152491
132,0.0772292894541439,-0.154245357752429,-0.057932675460073,0.0227805196508452,0.031605232744915,-0.176911451665865,-0.118620663833101,0.796291991000768
133,0.0151477930383394,-0.146409929133007,-0.0403945643632154,0.0196748655405459,-0.0424254779134932,-0.268362773607499,-0.0820921770861091,0.728592060646704
134,-0.00446196536136545,-0.15408387335427,-0.0498546995217519,0.0227914214137648,-0.0300418574427565,-0.0587099739377918,-0.0900859268412814,0.765841560998578
135,0.218236129574694,-0.132394624564154,-0.0378395486090468,0.0166315271464665,0.189450893645106,-0.158912022368128,-0.172797522386412,0.40987836918565
136,0.0816491214889195,-0.128516852840063,-0.0258491560195785,0.0207768207887858,0.0578438614937602,-0.10085596954646,-0.032619937768704,0.737051082751747
137,0.052346967564509,-0.108486231675527,-0.0222893566945864,0.0248410385580006,0.0352850562238362,-0.13437535581775,-0.183465326751199,0.51923389877626
138,-0.0701146218902554,-0.135370564968691,-0.0730485624948694,0.0121785388967105,-0.0901069168823052,-0.124604823990447,0.0701879988635934,0.808190087263837
139,-0.0195523030560672,-0.112943608110982,-0.0350619258112044,0.0162555325979751,-0.0531719010861279,-0.232982903686073,-0.192430869181362,0.200249928910819
140,0.153232323613838,-0.109989801931256,-0.0389904342463488,0.0197954478485472,0.116287786504574,-0.225058589217142,-0.19499678516205,0.702632450638043
141,0.0908042078499692,-0.138885231019279,-0.0514015850272018,0.0219055904772966,0.0391510563450397,-0.211725345971623,0.014975755872261,1.08600583604774
142,0.109247391182875,-0.126250896233584,-0.0450067031048229,0.0342961323589073,0.0691964523450245,-0.121364452788507,-0.153084563276572,0.634273013733325
143,0.0460245070642675,-0.153808917046634,-0.0607814586865633,0.0266335386296587,0.00582107718556017,-0.114045948405178,-0.135232505871337,0.727058477806405
144,0.127679283664886,-0.143849439610944,-0.0740880218848281,0.0253899058037018,0.0920560009607526,-0.132032139502762,-0.0592750524815154,0.789886483559857
145,0.0206658975961863,-0.140550241367501,-0.049991941113587,0.0260024906765442,-0.0143445419168733,-0.200290173929531,-0.194245488270802,0.377537185760453
146,0.0258115678409114,-0.112554830384112,-0.0334727364196623,0.030081375775585,-0.00308969529626841,-0.128972007566731,-0.00133032626957123,0.629269578009151
147,0.185179931600203,-0.167743263451023,-0.0309223903993527,0.0219768979252234,0.14259571834131,-0.159984431954491,-0.127459137651677,0.962862536308815
148,-0.0151666540539294,-0.17479473655375,-0.0288749124604877,0.0289934238294793,-0.0552674462316343,-0.131885695063684,-0.00740401341770804,0.880711996795323
149,0.126356379192635,-0.103529511972523,-0.0531169556144202,0.0298934148960554,0.0999930960403357,-0.10156177871614,-0.243345256570042,0.504472679475363
150,0.0300068670327644,-0.132393517540584,-0.0514136387248045,0.0295240625094433,-0.00848535596451993,-0.0558481411012308,-0.222136130364388,0.650212405305596
151,0.0688307999947075,-0.131935836634832,-0.0443518728708038,0.029858681080634,0.0331247038465147,-0.151704912088563,-0.0529079563882009,0.585386498303531
152,0.106434231742744,-0.142810362522299,-0.0691961797334506,0.0266818337896244,0.0774705716225317,-0.0967376550320197,-0.0954971176507307,0.52075215713112
153,0.123964798007623,-0.126226795604112,-0.0637461840175968,0.0300762727491638,0.0870441291730265,-0.189074072544583,-0.0623688461536153,0.523008318606356
154,0.0129449652136856,-0.129809814355132,-0.0654986422137616,0.0165803536138454,-0.0138055638978757,-0.109223406865134,-0.106809804696692,0.789815437371903
155,0.0969610996953282,-0.127536535065719,-0.0577943650304,0.027513935485796,0.0557533925842295,-0.154938221113831,-0.183134685158047,0.578028356642845
156,0.0331860348921595,-0.114202897083705,-0.062348038403639,0.0218042835257006,-0.00242600701399841,-0.144667971814404,-0.234908379109182,0.686383152981042
157,0.000195160951860168,-0.134207635860072,-0.0374541267239544,0.0296996146436003,-0.0329003789934599,-0.130318903377275,-0.105965091515924,0.503906811122774
158,0.0771858851909901,-0.118616618624462,-0.0625997884442732,0.0196095430526072,0.0516800297410977,-0.190682742247053,-0.108164016478869,0.475268473987097
159,0.0917068777998683,-0.135045656708223,-0.0714478096316191,0.0297017526032534,0.0445492920210063,-0.201215879818853,-0.0894245125661131,0.779708631055385
160,0.0689871053218369,-0.131063846804712,-0.0313010252753409,0.0252605863010502,0.0421762191614556,-0.105200154077531,-0.0902614464914106,0.629819203610676
161,0.062003224407351,-0.157296775641722,-0.056405796625794,0.0243316632859227,0.0348116509131611,-0.079052926870302,-0.0308638558378283,0.608898432110815
162,-0.00385896313393943,-0.13373093705102,-0.064197493983737,0.0149859335934728,-0.0426936150269897,-0.16102536648574,-0.218556730103832,0.48233940083561
163,0.00530954915764648,-0.163767570480583,-0.0722648624284198,0.0248987647357344,-0.0416716944318725,-0.175751499604397,-0.124169855978799,0.597708096457779
164,0.140187731428811,-0.143590541481338,-0.0516682445167324,0.0227743186001441,0.120593461782821,-0.0293690128980608,-0.00343703408556877,0.667621211532526
165,0.0798480765287703,-0.140901172898012,-0.0428949652860807,0.0304092185989517,0.0494595060136106,-0.0870959531257689,-0.0362939718045685,0.724736090179107
166,0.0754998515345254,-0.127992662615195,-0.0364265478463487,0.0294171611484424,0.0293338594868275,-0.193136572947887,-0.0345594354333412,0.933050936521565
167,0.0572005762090999,-0.119336859811122,-0.0498680388773019,0.0116283808956667,0.0429629621411956,-0.0909075131852381,-0.00557857253970322,0.901103589441355
168,0.0189482634756793,-0.156980016832597,-0.0258750484110969,0.0253072310112253,-0.0185362689858238,-0.191286657997268,-0.0690029501777618,0.736706970966444
169,0.0125635225107436,-0.1233278262782,-0.0609410594242372,0.0261666182370449,-0.0431480616606422,-0.220518534325346,-0.119903879265157,0.886615155955028
170,0.117378819777737,-0.139528333043635,-0.0753584074927719,0.0241438003512126,0.0808763754251879,-0.135431883674986,-0.152119822441976,0.562163354617682
171,0.168162260028246,-0.137293207694043,-0.0649450594708646,0.0271694617712212,0.122195115538309,-0.17169055856895,-0.25133522900945,0.476674984442286
172,0.0490014105992572,-0.168173116377436,-0.0579653043888361,0.0304665695706545,0.0088142624456984,-0.162729526826325,-0.00413738535146752,0.711101642122053
173,0.0792867364100162,-0.129373836506779,-0.0461764733156413,0.0288283439198054,0.0402651868709429,-0.155144827298027,-0.0669495437399386,0.63299315689124
174,-0.0286114789102894,-0.143665551749846,-0.052084685964329,0.0119306558096049,-0.0426334097856415,-0.0412799375661172,-0.0415229165740538,0.80823539465339
175,0.0423548399391504,-0.141115628786623,-0.0532064545353257,0.0178909350422086,0.00439289394107229,-0.207354021691372,-0.182728128584666,0.60998188497469
176,0.016011311362059,-0.133967284427587,-0.0657545461304479,0.0193280786452541,-0.0166577546594832,-0.192043847752308,-0.127304361113914,0.960859036071945
177,0.0688091426614967,-0.142919780893297,-0.0698584388583224,0.0265882058389984,0.0335543639283145,-0.0516581901044265,-0.216247200429206,0.697436775053382
178,0.0421407320432266,-0.137378633018326,-0.0394518442025145,0.0229915036083921,0.0247258043038568,-0.0821358326829205,-0.0185523559159072,0.510822095071066
179,0.120249059432086,-0.142899031119361,-0.0664183574454906,0.0289685801381444,0.0912489015846042,-0.0492778450774785,-0.184932786233168,0.588280096487384
180,0.0596985283934657,-0.137528161103505,-0.0618481644385531,0.030236977500102,0.0275714328535745,-0.186343690217199,-0.0645329636243017,0.52066387716244
181,0.175407860943557,-0.142453050114611,-0.0303103667823113,0.0247669685394962,0.145108377467641,-0.0672688816891075,-0.133207084758414,0.796633921161169
182,0.151293921166293,-0.156063931802618,-0.0556008863751476,0.0266132885488675,0.103001373185191,-0.201018267256126,0.0071962390346756,0.832108300446115
183,0.0976214103676752,-0.153173729003067,-0.0433091998197273,0.0248302836870845,0.0684173835884398,-0.0652521708766486,-0.0808789049246558,0.789193955812564
184,0.126672866805735,-0.127944419838354,-0.0575083906244597,0.0263096182962514,0.101596876383177,-0.139357253604276,0.07504707344692,0.872435347039103
185,0.156724343036691,-0.11689402102977,-0.0549579003739291,0.0299566274821964,0.106591637137176,-0.210964305849198,-0.298551097414783,0.569646733564403
186,0.129560949992921,-0.138028629468808,-0.0575335499025203,0.0244939142034269,0.0867922554236376,-0.222208511608916,-0.202357759410233,0.724286968481386
187,0.180902271503563,-0.141180004441535,-0.0451996985568752,0.0285741488788292,0.153122350422613,-0.0993926008729944,-0.101017363674404,0.540798509369574
