"b1","b2","b3","b4","b2_b4"
0.505682627384142,0.0119456646730335,0.497364808136117,-0.158587203337044,-0.00189442955249849
0.336121966287378,0.0342544285819074,0.335597154344054,-0.161778861758764,-0.00554164246617783
0.109652611745684,0.0363519159532586,0.0996782535901124,-0.360096562934216,-0.0130901999908419
0.0761089785133985,0.0169687899783908,0.0669858386003234,-0.204739201247346,-0.0034741765063097
0.474292695422505,0.0230754683751879,0.469341628998556,-0.477218762907995,-0.0110120464715297
0.20833162424535,0.0553361419142901,0.208399376508166,-0.136318460874208,-0.00754333769647276
0.0973303735727128,0.0418955057281349,0.097896967688869,-0.150835815103514,-0.00631934275567717
0.125165449753969,0.0295645757526865,0.125386892809592,-0.258419297321552,-0.00764005689161904
0.29732755648112,0.0119473020068287,0.293289313428793,-0.298477819306261,-0.00356600464959156
0.196927228466711,0.0289614701868842,0.195840806288256,-0.0717840124925071,-0.00207897053769667
0.209881624091408,0.041614290672674,0.212415646225523,-0.167530937658551,-0.00697168113638855
0.0245934533852326,0.0445673691322576,0.0219078155452341,-0.123537618421489,-0.00550574664191051
0.257988659895034,0.0097033221038412,0.229855995079765,-0.58693924031458,-0.00569526050415623
0.354363363485558,0.0519963890367869,0.360627804055426,-0.209607207070227,-0.0108988178837379
0.101623952609592,0.0457476783930566,0.0988114977246359,-0.358096733888964,-0.0163820942155563
0.0223653277660386,0.0483878396569866,0.0239084145403764,0.0879789679217235,0.00425711219298353
0.210912063332787,0.00583760903068288,0.198379969921841,-0.260466796275485,-0.00152050332213081
0.251419940713685,0.0194376606217874,0.239498101833241,-0.299514962803434,-0.00582187019812043
0.150636008698864,0.0452557101571572,0.150556205585901,0.0184976604212299,0.0008371247586087
0.784425930683184,0.00912239644686402,0.781406330200845,-0.119794348602194,-0.00109281154004305
0.312318608256493,-0.00161202073532515,0.301436406044546,-0.162413604898585,0.000261814098795426
-0.210577986474763,0.059132032769605,-0.206033584043329,-0.270645604267433,-0.0160038247404914
0.0726446131341888,0.050068002551192,0.0618950956683072,-0.231332057757916,-0.0115823340579958
0.329996353840895,-0.0012913816695434,0.302643793353843,-0.342861199461574,0.00044276466818234
0.277303009832372,0.0215810214052279,0.262633285651529,-0.317912763043058,-0.00686088214422737
0.210884775367713,0.0154264518742409,0.196010564046308,-0.308149906636029,-0.00475365970477253
0.263945477059975,0.051509155307392,0.2622343869212,0.146991152469334,0.00757139010135548
0.510927534790221,0.00535315119443092,0.493809052714433,-0.279666001702003,-0.0014970943910528
0.14691333248649,0.038673736501865,0.156900780897838,-0.293675271834473,-0.01135752008004
0.548549038786693,0.03305186838644,0.549614261322389,-0.239804920365671,-0.0079260006663469
0.267350347829689,0.0129310375247048,0.26009130747142,-0.284856640090029,-0.00368349190216549
0.0352233405281675,0.0513064711496445,0.0507214062575373,-0.347963181293133,-0.0178527629221546
-0.138739364775084,0.0517262511300451,-0.136110089757828,-0.354253857540546,-0.0183242239989295
0.143465552881682,0.0228161387932153,0.143245218133863,-0.231780380427696,-0.00528833332938255
0.251962758197467,0.0424802182491141,0.253413840214905,-0.470392123683501,-0.0199823600767394
0.108987393986327,0.0238524229805105,0.089556883030594,-0.384071372793663,-0.0091610328385798
0.264329554653512,0.0228825967777443,0.250358595046165,-0.275151040351119,-0.00629617030933151
0.190165784777085,0.0543585508735598,0.191736421325498,-0.0836030846075805,-0.00454454252782769
0.110868632859442,0.0368802629313316,0.104178653202454,-0.279404172283604,-0.0103044993379304
0.166372201481304,0.0255109142854958,0.143573569296778,-0.655508032196219,-0.0167226092228118
0.396141525938417,0.0170531244564102,0.402507236160808,0.143655062479815,0.00244976765926167
0.0249179618221198,0.0319669575280518,0.0224501253542524,-0.063184675983785,-0.00201982185359737
0.25560233043114,0.0346546859829307,0.256748534343588,-0.0890338779879099,-0.00308544108351358
0.746268478892821,0.039946671982699,0.749624246895381,-0.117995268065753,-0.00471351826893326
0.0527991386566892,0.0462148194948263,0.0527767298239108,-0.301452190094141,-0.0139315585515208
-0.00141650478033683,0.048640208815439,-0.00485716022652351,-0.405698164481903,-0.0197332434364401
-0.317182176396421,0.0492924048091433,-0.315802791941232,0.0736635774294466,0.00363105487834195
0.218897644837061,0.0220284240158949,0.212195781625079,-0.270357525276801,-0.0059555502026854
0.460475847994629,-0.0131937927255546,0.433232902614715,-0.395174732681101,0.0052138535133709
-0.0591305683107045,0.0380948507040615,-0.0882956548560098,-0.427349276968363,-0.0162798069045984
0.290624348155053,0.02013423397063,0.272974238215877,-0.36910989245193,-0.00743174493550125
0.0394460938833494,0.0560465706781486,0.0426323999492361,-0.0927871726302245,-0.00520040282884545
0.343664908343656,0.00948797648954055,0.324602915718077,-0.293305947393828,-0.00278287993311506
-0.214676798529556,0.0484216538153989,-0.203916034740267,-0.51413617227886,-0.0248953237480613
0.278170720775723,0.00552347607290031,0.234324902966854,-0.645521028249196,-0.00356551995408844
0.307689087922544,0.0132409166516278,0.2969702938837,-0.350044650823402,-0.00463491204590083
0.152196550724557,0.0255007403278198,0.151425160540184,-0.0438581017714694,-0.00111841406454533
0.23179750166817,-0.0128800127802401,0.210561390518014,-0.287508791123555,0.00370311690410276
0.0936353762391733,0.0197131030242703,0.0834705826389373,-0.231307376859269,-0.00455978615030049
0.27775276743719,0.0321957287132104,0.278285488694957,-0.102657589141801,-0.00330513589036162
0.125781562232569,0.0270208824454035,0.113266580290513,-0.300920819561605,-0.00813114609074861
0.417737248430456,0.051036377448705,0.422505558115002,-0.221379360602774,-0.0112984006070762
0.108152485208637,0.0468388732748136,0.10873202354965,-0.393927237588395,-0.0184511079609002
0.131366643235306,0.0155286485418127,0.0954084870695241,-0.487318751885334,-0.00756740162586216
0.487363071049719,0.0306918909374164,0.475224878948872,-0.545925856594906,-0.0167554968505265
0.460078965971178,0.0111203486299832,0.461622569277039,0.0234997982397762,0.000261325949160577
-0.153247416413319,0.0310175155625637,-0.154775425015887,-0.231905391513515,-0.00719312909031286
0.247351369543157,0.0395346054098894,0.246569891240752,0.112248269168183,0.00443769102950716
0.129884895429181,0.0142666880187589,0.123961171700542,-0.235451744003733,-0.00335911657517394
0.310093757013626,0.0230105538419677,0.308062719078627,-0.162983428584447,-0.00375033895879092
0.150556309204026,0.0193099713342858,0.117989006391449,-0.783474975846594,-0.015128879324728
0.265126029013968,0.0295523454002936,0.245277920020948,-0.493889265596456,-0.0145955861664038
0.315573073776379,0.0224212280860811,0.300553746293108,-0.486955021343433,-0.0109181296012036
0.293534157483095,0.0349707902856094,0.282873747094658,-0.386051979533406,-0.0135005428156071
0.30965036781085,0.0139072853202318,0.300652664969816,-0.156086569767957,-0.00217074046041925
0.245721194235939,-0.00475980667761025,0.249489905831417,0.0496034477404866,-0.000236102821787659
0.382612582792781,0.0218254825972342,0.360127449559049,-0.40044538722861,-0.00873991383010076
0.223434044366867,0.0367763113872234,0.226307070277031,-0.311636343099429,-0.0114608351934002
-0.0276105231872898,0.0426056212909465,-0.0260278494626371,-0.473251633761292,-0.0201631798833553
0.124823593666359,0.0242825988676213,0.110296711769147,-0.471507280154439,-0.0114494221471534
0.255549245417014,0.0247189408362066,0.233264615417896,-0.511057306072236,-0.0126327953127107
0.155106580837945,0.0565581684984386,0.154963438284817,-0.318551535618245,-0.0180166914269331
0.207117329452897,0.0479941405665657,0.206907358770695,0.0420925653669579,0.00202019649902913
0.164030305138137,0.0248348010102022,0.157656862771586,-0.143012204322043,-0.00355167963636831
0.171171449982482,0.0494288890838174,0.174667410472205,-0.14612633696454,-0.00722286250204478
0.0469345597152099,0.0330411706053146,0.0296363213001471,-0.518752502949403,-0.0171401899518852
0.437022926122658,0.0346581089132889,0.438931286804843,-0.178851075807009,-0.00619864006457822
0.597416580611035,0.0381541138828889,0.597599200394953,0.00963578811127672,0.000367644956949039
0.0827817792820134,0.0492434262955962,0.074359032692269,-0.444301057125483,-0.0218789063596142
0.227942580570909,0.0187549763751744,0.197195420485844,-0.607241755670744,-0.0113888047816242
0.210480539750378,0.0497946216710134,0.213887941562147,-0.111604469862808,-0.00555730235361256
0.348630507327392,0.0240887499772387,0.332749765616599,-0.253985239275358,-0.00611818692681325
0.136429383828612,0.0497040029325553,0.138043892291094,-0.153848732082832,-0.00764689783061498
0.214193601004709,-0.0109274450397107,0.181623271537264,-0.418219020796577,0.00457006536431622
0.4283673186151,0.0276596069995239,0.428308206543365,-0.0384336923469662,-0.0010630608258577
0.064118420781013,0.0320094670056263,0.0525235569777849,-0.506288461105105,-0.0162060237910732
0.210454349305718,0.0539387757186003,0.211547798410901,0.0800479688575915,0.00431768943893913
0.429453476319978,0.013734880885124,0.422069153560987,-0.47352060165213,-0.00650374906034424
0.413143481255015,0.0300945161060939,0.415674874929226,-0.0692063508204808,-0.00208273163941094
0.403057223082607,0.0419891007235226,0.406895553261547,-0.578228801038411,-0.0242793073680435
0.235939759000143,0.0429724464502672,0.233619270977415,-0.097054531791194,-0.00417067067015284
0.202671117068122,0.00815096299549227,0.201235541946124,-0.0241369334927839,-0.00019673925172434
0.283098690709882,0.0222390330373199,0.278364736983236,-0.232247988322309,-0.0051649706851509
0.241760352262881,0.0383590291110611,0.225181397417894,-0.53084904978454,-0.0203628541542643
0.0816244332776831,0.0124142676736752,0.0713692764888696,-0.198695270295385,-0.00246665627094016
0.281750301799749,0.0233652244760362,0.254578640474786,-0.429063280092454,-0.0100251598537846
0.294008229554654,0.0298109537297503,0.297028696518915,-0.117423499453924,-0.0035005065090063
0.17303918871425,0.0107858218455192,0.156830396236497,-0.501266650889277,-0.00540657279359182
0.114352251538123,0.0342576721494911,0.111292432863304,-0.262711984492198,-0.0089999010344759
0.344601796184897,0.0388392920855338,0.344580136382176,-0.0648938492449071,-0.00252043116537755
0.452403321847334,0.0362408109441447,0.457865335971666,-0.265188461552378,-0.00961064489968831
