"b1","b2","b3","b4","b2_b4"
0.134664394281639,-0.00834641598103279,0.131433272590231,-0.400443345139911,0.00334226673537398
0.128737265024934,-3.96440892069987e-05,0.129415445521296,-0.200191047309956,7.93639173799838e-06
0.213085909104825,-0.00260749481723367,0.211638778148466,-0.345109890628387,0.000899872251189599
0.0570908811664869,0.00855905514332098,0.0613374298493608,-0.23419243730349,-0.00200446598502932
0.274403945106938,0.0281732918794546,0.281540322147561,-0.193512096761979,-0.0054518727842805
0.227123172632223,0.00252924099755836,0.224959719938918,-0.336665167625146,-0.000851507344407375
0.0811407568045437,0.0140246216640139,0.0796842278189687,-0.247224446741877,-0.00346722933164999
0.0235292679442608,0.0136241728994722,0.0221660542177438,-0.215591733856639,-0.00293725905775986
0.18879431221004,0.00416289375920947,0.186196826551927,-0.350820575522667,-0.00146042878444559
0.202698650918372,0.0291086969796426,0.211489482913381,-0.397841710387888,-0.0115806537935437
0.242741297149436,-0.0029383259811533,0.24069324234941,-0.303815802967521,0.000892709867344418
0.304517344087446,-0.00554523316667502,0.30367113444361,-0.217431278251462,0.00120570713563255
0.215963893728244,0.0149785786315726,0.220007476386121,-0.236255724549879,-0.00353877494732953
0.0455895822421733,0.0306912909759925,0.0543634809267821,-0.469197075910253,-0.0144002639818464
0.237396137250856,-0.000659145574766137,0.231706934225853,-0.420238072358137,0.000276998065743118
0.248491826010847,-0.0120258026514345,0.233751550743703,-0.552108737564258,0.00663955072008038
0.112026665280893,0.0168621750351409,0.114656460227311,-0.261779278729953,-0.0044141680185174
0.221117237359465,0.0178549512617393,0.226451676762795,-0.31937178628759,-0.00570236767853953
0.309752419891963,-0.00934561141691284,0.307468818032885,-0.151779890561348,0.00141847587808792
0.10320716170807,-0.000923217468807827,0.106577795022966,-0.337957608122659,0.000312008367535349
0.322741921387668,0.00194910240171436,0.321475942723142,-0.577657115552509,-0.00112591287129079
0.129946320624037,0.0216694474247375,0.149073900582501,-0.533660739677032,-0.011564133341078
0.147681614121893,-0.0158826015867024,0.135498176386673,-0.416625821429034,0.00661710193248998
0.167651794639909,0.00347625984420451,0.168680728442933,-0.404137142942758,-0.00140488572156345
0.203549119808262,0.00964320491679287,0.202306143952454,-0.296255570054919,-0.00285685316978087
0.248539755035504,0.0415624739491634,0.253837183733336,-0.205949132451267,-0.0085597554523586
0.128990670471408,0.00210706499794899,0.131454643927579,-0.665421167408786,-0.00140208565074141
0.335627631095689,-0.0078089221924787,0.333090646515297,-0.571014063250162,0.00445900439073163
0.100847556302026,0.0115741425458432,0.098899230865923,-0.401978335293139,-0.00465255455302355
0.214213659144203,0.0124707478406335,0.210387180274599,-0.358859453209534,-0.00447524575120371
0.174250294823889,-0.00753029315565323,0.169741106065873,-0.147194225198359,0.00110841566656289
0.165617699073851,0.0137986125388221,0.163097893814631,-0.411418238489314,-0.00567700086431877
0.27263891756848,0.0204853405772636,0.2750272397354,-0.446627907790513,-0.00914932480239936
0.19314734647899,0.00353753602276665,0.189990021071162,-0.340693439086275,-0.00120521531348795
0.180859500672256,0.0082578148495868,0.178334666055974,-0.279061582055917,-0.00230443887625053
0.345303733787387,0.0209684472932178,0.349498086867495,-0.338596996974235,-0.00709985328469607
0.151648378366808,-0.0147210662087996,0.150608834327399,-0.138007795596144,0.00203162189630132
0.256144906933989,0.00105846973135616,0.255940836424027,-0.0767598990750363,-8.12480297528795e-05
0.315497194733443,0.0296840732965488,0.318185532244347,-0.233384301485851,-0.00692779671156986
0.336833511061216,0.0137362176634521,0.336110168942128,-0.315666644767228,-0.00433606574161425
0.132774722571632,0.0180813765971898,0.136241581499532,-0.296784163600745,-0.00536626623014705
0.218247412348735,0.0235795096627131,0.221498437094352,-0.258126670506634,-0.00608650032141515
0.246538978343715,0.0197255945310707,0.249454093728778,-0.324770386228539,-0.00640628895444337
0.162876114968997,0.0077053454873117,0.166132210726821,-0.250698571181905,-0.00193171910413198
0.231762777729543,0.00491182816408856,0.233084346888122,-0.372093730785347,-0.00182766046655225
0.102195292878192,-0.0183827444630491,0.0977630171161577,-0.283243871290785,0.00520679970666327
0.200762484118832,-0.0280386000266368,0.192927372947734,-0.2300592463885,0.00645053919191664
0.0447142853197078,0.014618690719002,0.0476644292152193,-0.210152315270973,-0.00307215170082855
0.333239936593493,-0.00728745615979867,0.329173692978302,-0.309863085950455,0.00225811365440387
0.0577355032641327,-0.0130590662757163,0.0533906881915223,-0.34241192774113,0.0044715800579672
0.260332434263122,-0.00717019845749999,0.255809772606074,-0.369527826388063,0.00264958785077101
0.34467307945434,0.00251970431545353,0.337379078659837,-0.391080631636268,-0.000985407555224196
0.152540401919873,-0.00486655900606157,0.152363945822864,-0.148659507041717,0.000723460262830542
0.167766277057805,0.00352479942802063,0.160065535520737,-0.482053211372695,-0.00169914088372199
0.316954107273598,0.0144411728628833,0.315459436557733,-0.355130431215947,-0.00512849994605977
-0.00500633874000192,0.0301232326455599,0.00403461430212765,-0.340571768990944,-0.0102591226298241
0.200142101692857,0.0235946467046462,0.202308964746887,-0.146443961670132,-0.00345529353763552
0.250881940941829,0.00120732749136848,0.250647464788203,-0.214497406797938,-0.000258968616054399
0.244845731245479,-0.00718027006044603,0.244061706658501,-0.495914182719809,0.00356079775873361
0.175228573984598,-0.00848932100581311,0.174559090571651,-0.205864499466602,0.00174764981967302
0.125479059965487,0.00232802360224441,0.125072067597618,-0.396020022080908,-0.000921943958365706
0.103371800981131,0.0178846617465207,0.110441548579929,-0.227715769949112,-0.0040726195198884
0.153166979393557,0.00510547568018003,0.152978607887456,-0.258831707367225,-0.00132145898722284
0.250251871040681,-0.00336925523622,0.247039253557727,-0.389450344180931,0.00131215761137928
0.149873776145196,0.0259980996494174,0.146021440696769,0.138939313217395,0.00361215811024745
0.222849714768627,-0.00270179095550888,0.219771031474939,-0.27098958836119,0.000732157218871338
0.345204689597101,-0.00746295059935493,0.341873561247344,-0.352827771417178,0.00263313622816689
0.128730662839131,0.0500146402535457,0.135315466210044,-0.150522155539953,-0.00752831145951899
0.22168458063235,0.0125607048366646,0.224632564954964,-0.303438060742619,-0.00381139591719796
0.235666092674101,0.0166373459570458,0.244778261389005,-0.455401387012621,-0.00757667042504745
0.291662840010504,-0.00196510833824701,0.28589984971523,-0.410199455314899,0.000806086369983691
0.0908746123652287,-0.00866039252942795,0.0910756351369949,-0.485277401361299,0.0042026927814496
0.248693512714787,-0.0282940308200369,0.242337372785322,-0.19350518099568,0.00547504155492859
0.0377140446289365,-0.0084677508970808,0.0277875266365248,-0.524367879254035,0.00444021657995371
0.330021551297198,0.0201663671244761,0.339194251619081,-0.415832586420052,-0.00838583260006722
0.378102400428835,-0.0114025084330892,0.3683729714959,-0.311279113295075,0.0035493627143916
0.261619370194648,-0.00543197394368895,0.259186106981349,-0.472830337311676,0.00256840207206268
0.0526468603721208,0.0118787385411347,0.0523791943611385,-0.375417990315503,-0.00445949215059609
0.16930183609607,0.00775654831397036,0.172083954630651,-0.340190587336302,-0.00263870472663198
0.232893991003967,0.00738227261733187,0.234263673271793,-0.253368202376537,-0.00187043314250691
0.208655616125768,0.0188816285380785,0.210584516313265,-0.143632964235161,-0.00271202427651142
0.135482528737389,0.0198153172775389,0.142854605377828,-0.226194686168982,-0.00448211947293173
0.0619549690992762,0.0363818452171473,0.069303809756874,-0.28556688496455,-0.0103894502079232
0.215907008693189,-0.00183538001063829,0.214328308308432,-0.162978161767044,0.000299126860277806
0.157243411916865,0.0144994527705133,0.15732486173187,-0.215780427581896,-0.00312869811852486
0.184741559052163,0.0169197766190691,0.189771430811406,-0.22962622292595,-0.00388522439778762
0.253126408618139,0.000984823082816725,0.251588549928918,-0.259169687826875,-0.000255236290938312
0.158613043228492,-0.00128855558764636,0.155403831029875,-0.433395522801978,0.000558454222567404
0.293423074745003,0.00434137049156885,0.292541490725005,-0.223529639753995,-0.000970424982019009
0.336650168713216,0.0157246266066937,0.334753601839745,-0.358599222255297,-0.00563883887141533
0.19882478163017,0.0136702999597136,0.198995902164328,-0.0695420485136372,-0.000950660662994373
0.312192663753535,0.0217543901795577,0.313801379273798,-0.277637504183575,-0.00603983459448807
0.155499911273607,-0.000177718948267868,0.158492392060824,-0.250346937656908,4.44913944624672e-05
0.158666435047539,0.0104055274030588,0.162057128455257,-0.355323327576928,-0.00369732662204774
0.28175147701911,0.0103450104110345,0.280958614130761,-0.305606685898639,-0.00316150434730317
0.0526281782155511,0.029314828631002,0.0574448841169997,-0.255244737669253,-0.0074824557437392
0.205764615851132,0.00169072839321186,0.205277707394263,-0.165392254188603,-0.000279633380173984
0.328675507253354,-0.00118672824595179,0.325259103762153,-0.334275063866595,0.000396693660207827
0.160241777307584,0.0169613807085321,0.161459144650546,-0.119700772263121,-0.0020302903694601
0.189213106916324,0.0102460149746261,0.189656968173889,-0.172023746464,-0.00176255788226143
0.192206108367334,0.0163421401273274,0.195336780602413,-0.318673194344049,-0.00520780199679347
0.0706556928332102,0.0132759896740831,0.0694202462147335,-0.266770481515739,-0.00354164215795314
0.316377470101158,0.0162103738764504,0.317688576827009,-0.0934786187639462,-0.00151532335961774
0.239432764851497,-0.0113755320277189,0.230093742486119,-0.333589394722002,0.00379475684376749
0.0667030752543279,-0.00513728661522937,0.0670799432452336,-0.261278793122331,0.00134226404675063
0.35086151031538,0.00118789059598851,0.346061950998809,-0.627958598081219,-0.000745946113330811
0.017530626522801,-0.00769858767752482,0.0107764197046754,-0.412947406751149,0.00317911181708023
0.192604241165066,0.00940998666277143,0.199425834001711,-0.452888593809233,-0.00426167562746619
0.120945825272197,0.0187027211591614,0.12326737239317,-0.213840447737389,-0.00399939826658262
0.196699441771721,-0.00295590933534626,0.195913418645508,-0.411913690579102,0.0012175795233397
0.0955125790382929,0.0302978197044116,0.100560428102815,-0.385831580201406,-0.0116898556532104
0.286491210004189,0.0209912876799467,0.288546244545483,-0.21010980302418,-0.0044104753196575
0.0110017471236891,0.0154764741969883,0.00968542261169277,-0.215853231865263,-0.00334064697329929
0.282008454280757,-0.0191559902114526,0.276857276460943,-0.222324419301434,0.00425884439990515
0.0911413763228564,0.0306664839006504,0.097958132513949,-0.328937092692838,-0.0100873440573917
0.191764834744616,0.0155526614627691,0.193756549298822,-0.294406689368642,-0.00457880757212512
0.304712033594423,0.0157027029669527,0.306387439928635,-0.301031904218534,-0.0047270145755198
0.33286829666026,0.0270784927619515,0.334072078551338,-0.124693220678881,-0.00337650447361748
0.315863708467816,0.0094871138274636,0.313731389539672,-0.192372911160337,-0.00182506370549866
0.038974076566794,0.015263583533603,0.0409557700873103,-0.284258629046397,-0.00433880532959715
0.282279043867694,0.00932661123003461,0.282659786647966,-0.416361275182078,-0.0038832397448647
0.109961054894683,-0.0139740523694138,0.104236716262591,-0.305648215881825,0.00427114417535053
0.156431024524005,-0.0028177845030904,0.156148561953213,-0.102868896151575,0.000289862381425923
0.184450530768278,0.00400508599788139,0.18386191647455,-0.171281841631902,-0.000685998505611268
-0.00806820384638022,0.035149767176382,-0.00190008245416816,-0.25490602528458,-0.00895988744060994
0.169672351279056,0.0224037598821214,0.17111607076304,-0.0881290048808889,-0.00197442106400174
0.115036586384864,0.0120181097840975,0.118749075376705,-0.323624557707636,-0.00388935546336035
0.157493894742421,0.0132063337429885,0.162585116339282,-0.417190474885348,-0.00550955664573177
0.0177441502355609,0.0254596786595638,0.0286661739245455,-0.507344014485141,-0.0129168155786448
0.171130384478224,0.0169202670342982,0.171747588744447,-0.312520395710798,-0.00528792854909123
0.329103899170994,-0.00662564671429961,0.326091091856633,-0.305947886111606,0.00202710260636227
0.250396358547611,0.00100862380763001,0.255379324378306,-0.289887111437617,-0.000292387042121075
0.0863422498053184,0.0326379005960443,0.0877291130508305,-0.045639757275804,-0.00148958586119528
0.167851108073675,0.011239638717141,0.168379796065461,-0.422272663199468,-0.00474619217448699
0.247116641549109,0.014192271292293,0.252036479246156,-0.361714644052799,-0.00513355235879252
0.181134447020453,0.0290399363908412,0.18363062808418,-0.216630437700918,-0.00629093413115473
0.0561230448628476,0.0147574641134944,0.0627191719348373,-0.245201370598718,-0.00361855042719022
0.185490357873694,0.0288071916198551,0.19083233493395,-0.224561537783009,-0.00646898724936447
0.116026147713339,0.0164945807534934,0.121569000852278,-0.361095109750571,-0.00595611244747235
0.161959212641884,0.0302758542250574,0.168738933667527,-0.203591354130925,-0.00616390215914992
0.284429528251307,-0.0213663765795327,0.281712183765092,-0.123555730351825,0.00263993826325628
0.125291052447539,-0.00347077381585442,0.123541405795367,-0.343804145619559,0.00119326642639857
0.189586650042868,0.0058817378122601,0.1893170327461,-0.228730619636159,-0.00134533353433568
0.207769538264361,0.00579073832929878,0.20383184568983,-0.188786809563072,-0.00109321501420291
0.103357819096515,0.019533671891203,0.103360237555186,-0.000133625256852484,-2.61019192373414e-06
0.19934441770524,0.0299448010678024,0.207109647499403,-0.377573157353293,-0.0113063530854864
0.203334783287304,0.0141593522009361,0.204535773542015,-0.155452844566497,-0.00220111157685441
0.348389937045249,0.00974585615863399,0.349687466996996,-0.596986282303274,-0.00581814243600537
0.292273466016567,0.0167872600095817,0.294072989332375,-0.271914633105473,-0.00456470164635159
0.14704914078957,-0.00123670887733861,0.149199224991309,-0.186858534532088,0.000231089608462315
0.231977251623482,0.0125000186016362,0.230607454256966,-0.321339908097934,-0.00401675482867224
0.168983668374646,-0.000355891145403623,0.168751751190513,-0.339312920080533,0.000120758463777709
0.192629902763784,-0.0192767227509975,0.182894284912445,-0.351319329600416,0.00677228531377352
0.237658206738009,0.0169753762845318,0.237979168524323,-0.163044594335729,-0.00276774334000785
0.321262848260182,0.0065492407281787,0.322699855974291,-0.384109782677746,-0.00251562743280496
0.203086508935669,0.00285452675948149,0.199657596641915,-0.40592789427295,-0.00115873203662211
0.131864415663243,0.0183478606472338,0.143700028538421,-0.748918967049035,-0.013741060843486
0.214459491995658,0.00307527071032949,0.214732746599402,-0.0828622934178757,-0.000254823983938721
0.16901517343854,-0.00263467552647238,0.168919501618384,-0.153265056851429,0.000403803694349858
0.317187921558039,-0.00961293140680611,0.30773247415317,-0.618458352018785,0.00594519771592293
0.217188041032599,0.00935997835545848,0.216908228301515,-0.185883962250505,-0.00173986986329159
0.0034944168255218,0.018074588093738,0.00899327299678514,-0.360707322912617,-0.0065196362840405
0.260786159937907,0.00853560331786977,0.267654540520316,-0.587058205484783,-0.00501089596651859
0.127260176290787,0.0233935573304536,0.129464993457016,-0.337884784284274,-0.00790432707224211
0.262728544393342,0.00711812932591568,0.262254413187187,-0.207177421774129,-0.00147471568159803
0.170993033847668,-0.00112385855946537,0.170678271965846,-0.237161935591973,0.000266536471294414
0.183550032266061,-0.000207352993745851,0.17987620645141,-0.337009391425646,6.9879906232575e-05
0.147950667629848,0.0116617767391503,0.148205396439275,-0.19724586924503,-0.00230023728985517
0.162012547182509,-0.000260189720711595,0.158789471936687,-0.263744132585257,6.86235121966799e-05
0.255415048837646,0.0132500157369594,0.253980418184513,-0.15784985403004,-0.00209151304997477
0.360351604179147,0.0012661561797601,0.358611383044787,-0.221183301081292,-0.000280052603523817
0.0316345535011493,0.0285703013946343,0.0352445437450368,-0.215854855979806,-0.00616703829283843
0.218585906137668,0.030644322314086,0.224524602800956,-0.497084878438944,-0.0152328292323413
0.297440108707641,-0.0024408263698419,0.297435359568914,-0.116134319174245,0.000283463708684133
0.208548461608588,0.0276510822228629,0.215232087657682,-0.438989641903826,-0.0121385386832678
0.225927149229865,0.01109737038064,0.23010922209933,-0.338943064030111,-0.00376137671949114
0.221181351449642,0.0205186111948108,0.2241044940407,-0.36142572049095,-0.00741595383455818
0.316343936771168,-0.0237798402367763,0.307830634980204,-0.287003996142359,0.00682490917558165
0.0497095781478849,0.0248062589470871,0.0507478483757726,-0.0618293156894061,-0.0015337540155126
0.225889734012879,0.0185799934239343,0.232420635794991,-0.457971841243056,-0.00850911379864306
0.0139516606821341,0.0252338320270662,0.0289180149352655,-0.478576193348566,-0.0120763112751105
0.175323534480328,0.0294810795412446,0.178348815501791,-0.190120816509349,-0.00560496691395847
0.191804356696584,0.0205274647895015,0.194035085788808,-0.136891804306634,-0.00281004169287576
0.240611437161265,0.00985179615858317,0.2404954900594,-0.41898828449883,-0.00412778717171692
0.189029261029587,0.0181136592892792,0.191285219845415,-0.284260514417306,-0.00514899810755031
0.100249035438788,0.0187741330275362,0.10340128686184,-0.327473045012186,-0.00614802250999112
0.300082900762104,0.0241992033330045,0.307133630000027,-0.354760010935939,-0.0085849096390577
0.372093405589965,0.0108135927568559,0.371220927529563,-0.457803199083779,-0.00495049735767782
0.222515034978875,0.0104327977541499,0.220380092135316,-0.196251205592558,-0.00204744913695525
-0.0412112212639371,0.0147708310345431,-0.0440470279892181,-0.340705365394489,-0.00503250138480426
0.117200843161362,0.017524737387095,0.119822059429899,-0.346753294488386,-0.00607676042401898
0.197000349807716,0.00191802168888255,0.193305118611768,-0.601014197214043,-0.00115275826558287
0.357798553720548,-0.00384491583741245,0.354453355864448,-0.214152054914765,0.000823396627556199
0.131237687933428,0.0149807345893656,0.134208023587721,-0.306851484465393,-0.00459686064712889
